Date,Total P&L
2022-04-05,-550.0
2022-04-06,-400.0
2022-04-07,-400.0
2022-04-08,-680.0000000000182
2022-04-11,-400.0
2022-04-12,-2207.499999999982
2022-04-13,507.4999999999818
2022-04-18,-2805.000000000018
2022-04-19,6702.500000000055
2022-04-20,725.0
2022-04-21,607.4999999999818
2022-04-22,-400.0
2022-04-25,-2387.5
2022-04-26,-639.9999999999636
2022-04-27,-2005.0000000000182
2022-04-28,-555.0000000000182
2022-04-29,2434.9999999999454
2022-05-02,-912.5
2022-05-04,7039.999999999964
2022-05-05,-5669.999999999982
2022-05-06,-400.0
2022-05-09,-1372.499999999991
2022-05-10,-172.4999999999909
2022-05-11,-150.0
2022-05-12,762.5
2022-05-13,-5405.000000000018
2022-05-16,-1557.5000000000273
2022-05-17,5214.999999999964
2022-05-18,-750.0
2022-05-19,264.9999999999636
2022-05-20,2242.4999999999727
2022-05-23,267.5000000000182
2022-05-24,-57.49999999998181
2022-05-25,1477.4999999999636
2022-05-26,-5537.5
2022-05-27,-400.0
2022-05-30,45.00000000007276
2022-05-31,-3615.0000000000546
2022-06-01,-830.0000000000182
2022-06-02,1077.5000000000546
2022-06-03,2117.500000000018
2022-06-06,-3072.5000000000364
2022-06-07,-400.0
2022-06-08,-1367.5000000000182
2022-06-09,2807.499999999982
2022-06-10,-275.0
2022-06-13,-2367.500000000018
2022-06-14,-2897.499999999991
2022-06-15,-400.0
2022-06-16,9752.50000000001
2022-06-17,-1219.9999999999818
2022-06-20,-3950.0
2022-06-21,1494.9999999999818
2022-06-22,-172.50000000003638
2022-06-23,707.4999999999818
2022-06-24,-400.0
2022-06-27,-400.0
2022-06-28,-400.0
2022-06-29,-1215.000000000009
2022-06-30,-645.0000000000273
2022-07-01,-5704.999999999973
2022-07-04,-4557.500000000027
2022-07-05,-5709.999999999991
2022-07-06,350.0
2022-07-07,-400.0
2022-07-08,-400.0
2022-07-11,-400.0
2022-07-12,-400.0
2022-07-13,529.9999999999727
2022-07-14,-1519.9999999999818
2022-07-15,-400.0
2022-07-18,-297.5000000000364
2022-07-19,-229.99999999997272
2022-07-20,-400.0
2022-07-21,295.00000000007276
2022-07-22,-400.0
2022-07-25,-1035.0000000000364
2022-07-26,-545.0000000000728
2022-07-27,832.4999999999818
2022-07-28,765.0000000000546
2022-07-29,-400.0
2022-08-01,-302.4999999999636
2022-08-02,-2179.9999999999272
2022-08-03,-3450.0
2022-08-04,-465.00000000005457
2022-08-05,-400.0
2022-08-08,-25.0
2022-08-10,-400.0
2022-08-11,-400.0
2022-08-12,-400.0
2022-08-16,-400.0
2022-08-17,-1059.9999999999454
2022-08-18,-400.0
2022-08-19,3069.999999999982
2022-08-22,892.5000000000182
2022-08-23,2934.9999999999454
2022-08-24,-400.0
2022-08-25,1004.9999999999272
2022-08-26,-965.0000000000546
2022-08-29,294.9999999999818
2022-08-30,5300.0
2022-09-01,-3172.4999999999454
2022-09-02,-517.5000000000182
2022-09-05,-400.0
2022-09-06,-467.5000000000182
2022-09-07,-405.0000000000182
2022-09-08,-400.0
2022-09-09,-827.4999999999636
2022-09-12,-400.0
2022-09-13,-400.0
2022-09-14,-247.49999999994543
2022-09-15,2372.5000000000364
2022-09-16,2225.0
2022-09-19,-5607.499999999982
2022-09-20,-2737.5
2022-09-21,-350.0
2022-09-22,-1992.5000000000182
2022-09-23,3450.0
2022-09-26,-594.9999999999818
2022-09-27,-1369.9999999999818
2022-09-28,-3844.999999999982
2022-09-29,1419.9999999999818
2022-09-30,5512.5
2022-10-03,934.9999999999454
2022-10-04,90.00000000005457
2022-10-06,-400.0
2022-10-07,-400.0
2022-10-10,-40.00000000005457
2022-10-11,3282.499999999982
2022-10-12,-172.49999999994543
2022-10-13,-937.5
2022-10-14,50.0
2022-10-17,244.9999999999818
2022-10-18,-400.0
2022-10-19,-400.0
2022-10-20,350.0
2022-10-21,-400.0
2022-10-25,-312.5
2022-10-27,-400.0
2022-10-28,-400.0
2022-10-31,-400.0
2022-11-01,-400.0
2022-11-02,-400.0
2022-11-03,-400.0
2022-11-04,-400.0
2022-11-07,-2844.999999999982
2022-11-09,-200.0
2022-11-10,-400.0
2022-11-11,-400.0
2022-11-14,-400.0
2022-11-15,-400.0
2022-11-16,-400.0
2022-11-17,-400.0
2022-11-18,-1360.0000000000364
2022-11-21,-400.0
2022-11-22,-400.0
2022-11-23,-400.0
2022-11-24,2120.0000000000728
2022-11-25,-400.0
2022-11-28,-1075.0
2022-11-29,-400.0
2022-11-30,552.5000000000546
2022-12-01,-400.0
2022-12-02,-1775.0
2022-12-05,-400.0
2022-12-06,-400.0
2022-12-07,-400.0
2022-12-08,-400.0
2022-12-09,1294.9999999999818
2022-12-12,12.5
2022-12-13,-400.0
2022-12-14,-400.0
2022-12-15,3294.999999999982
2022-12-16,-4862.5
2022-12-19,1069.9999999999818
2022-12-20,-4717.500000000018
2022-12-21,3807.499999999982
2022-12-22,562.5
2022-12-23,2600.0
2022-12-26,2664.9999999999636
2022-12-27,-4172.500000000036
2022-12-28,-400.0
2022-12-29,1112.5
2022-12-30,-747.4999999999454
2023-01-02,-400.0
2023-01-03,-400.0
2023-01-04,1592.5000000000182
2023-01-05,-1222.5000000000364
2023-01-06,812.5
2023-01-09,332.4999999999818
2023-01-10,407.4999999999818
2023-01-11,-400.0
2023-01-12,-1730.0000000000182
2023-01-13,259.99999999994543
2023-01-16,370.00000000007276
2023-01-17,1037.5
2023-01-18,-367.5000000000182
2023-01-19,-400.0
2023-01-20,-400.0
2023-01-23,-400.0
2023-01-24,-400.0
2023-01-25,1277.4999999999636
2023-01-27,2400.0
2023-01-30,1820.0000000000728
2023-01-31,-2825.0
2023-02-01,-5797.499999999945
2023-02-02,302.4999999999636
2023-02-03,-6187.5
2023-02-06,-1837.5
2023-02-07,-1550.0
2023-02-08,25.0
2023-02-09,-400.0
2023-02-10,-400.0
2023-02-13,-597.4999999999454
2023-02-14,-342.5000000000182
2023-02-15,457.4999999999818
2023-02-16,-400.0
2023-02-17,-400.0
2023-02-20,-797.4999999999454
2023-02-21,-400.0
2023-02-22,2317.4999999999272
2023-02-23,-400.0
2023-02-24,-372.5000000000364
2023-02-27,-400.0
2023-02-28,-1064.9999999999636
2023-03-01,-400.0
2023-03-02,34.99999999994543
2023-03-03,527.5000000000546
2023-03-06,-400.0
2023-03-08,750.0
2023-03-09,900.0
2023-03-10,-400.0
2023-03-13,3697.4999999999454
2023-03-14,-1087.5
2023-03-15,2872.4999999999454
2023-03-16,-1512.5
2023-03-17,-2002.5000000000546
2023-03-20,-3297.5000000000364
2023-03-21,-400.0
2023-03-22,-400.0
2023-03-23,-2977.4999999999636
2023-03-24,1055.0000000000182
2023-03-27,-2950.0
2023-03-28,-827.5000000000546
2023-03-29,-315.00000000005457
2023-03-31,-197.49999999994543
2023-04-03,-400.0
2023-04-05,172.50000000003638
2023-04-06,-1044.9999999999818
2023-04-10,-400.0
2023-04-11,-400.0
2023-04-12,-400.0
2023-04-13,-400.0
2023-04-17,-3112.5
2023-04-18,-1115.0000000000546
2023-04-19,-400.0
2023-04-20,-400.0
2023-04-21,-400.0
2023-04-24,-400.0
2023-04-25,-400.0
2023-04-26,-400.0
2023-04-27,-5.00000000001819
2023-04-28,672.5000000000364
2023-05-02,-400.0
2023-05-03,-400.0
2023-05-04,710.0000000000364
2023-05-05,-400.0
2023-05-08,360.0000000000364
2023-05-09,-400.0
2023-05-10,-400.0
2023-05-11,-400.0
2023-05-12,-400.0
2023-05-15,-2019.9999999999818
2023-05-16,222.50000000003638
2023-05-17,-592.4999999999272
2023-05-18,37.5
2023-05-19,-400.0
2023-05-22,-180.0000000000182
2023-05-23,-400.0
2023-05-24,-2910.0000000000364
2023-05-25,-400.0
2023-05-26,590.0000000000546
2023-05-29,-400.0
2023-05-30,-400.0
2023-05-31,-1850.0
2023-06-01,-400.0
2023-06-02,-400.0
2023-06-05,-400.0
2023-06-06,-400.0
2023-06-07,-400.0
2023-06-08,-442.5000000000182
2023-06-09,-350.0
2023-06-12,-400.0
2023-06-13,-400.0
2023-06-14,-400.0
2023-06-15,-400.0
2023-06-16,-1230.0000000000182
2023-06-19,-140.00000000005457
2023-06-20,-400.0
2023-06-21,-400.0
2023-06-22,-400.0
2023-06-23,-400.0
2023-06-26,-400.0
2023-06-27,-400.0
2023-06-28,-200.0
2023-06-30,265.00000000005457
2023-07-03,-400.0
2023-07-04,-2407.499999999982
2023-07-05,-400.0
2023-07-06,-362.5
2023-07-07,255.0000000000182
2023-07-10,-400.0
2023-07-11,-400.0
2023-07-12,-164.99999999996362
2023-07-13,-400.0
2023-07-14,-400.0
2023-07-17,457.4999999999818
2023-07-18,-1720.0000000000728
2023-07-19,-400.0
2023-07-20,902.4999999999636
2023-07-21,-1877.4999999999636
2023-07-24,-400.0
2023-07-25,-400.0
2023-07-26,-400.0
2023-07-27,837.5
2023-07-28,-400.0
2023-07-31,400.0
2023-08-01,-400.0
2023-08-02,-55.00000000001819
2023-08-03,-1919.9999999999818
2023-08-04,-400.0
2023-08-07,-400.0
2023-08-08,-400.0
2023-08-09,-400.0
2023-08-10,-1494.9999999999818
2023-08-11,-400.0
2023-08-14,-257.4999999999818
2023-08-16,197.49999999994543
2023-08-17,-872.4999999999454
2023-08-18,-400.0
2023-08-21,-400.0
2023-08-22,-400.0
2023-08-23,-400.0
2023-08-24,552.5000000000546
2023-08-25,-400.0
2023-08-28,-400.0
2023-08-29,-400.0
2023-08-30,-400.0
2023-08-31,305.0000000000182
2023-09-01,560.0000000000364
2023-09-04,-400.0
2023-09-05,-400.0
2023-09-06,-400.0
2023-09-07,594.9999999999818
2023-09-08,-1300.0
2023-09-11,37.5
2023-09-12,-979.9999999999272
2023-09-13,-402.4999999999636
2023-09-14,-400.0
2023-09-15,-400.0
2023-09-18,-400.0
2023-09-20,-400.0
2023-09-21,-1000.0
2023-09-22,-400.0
2023-09-25,-400.0
2023-09-26,-400.0
2023-09-27,-317.5000000000182
2023-09-28,2117.4999999999272
2023-09-29,-2037.5
2023-10-03,-400.0
2023-10-04,-400.0
2023-10-05,-400.0
2023-10-06,-400.0
2023-10-09,-400.0
2023-10-10,-862.5
2023-10-11,-400.0
2023-10-12,-400.0
2023-10-13,-1769.9999999999818
2023-10-16,-400.0
2023-10-17,-400.0
2023-10-18,-77.50000000005457
2023-10-19,-1157.4999999999818
2023-10-20,-400.0
2023-10-23,3779.9999999999272
2023-10-25,2230.000000000018
2023-10-26,435.0000000000364
2023-10-27,-355.0000000000182
2023-10-30,564.9999999999636
2023-10-31,-102.50000000005457
2023-11-01,-400.0
2023-11-02,-400.0
2023-11-03,-400.0
2023-11-06,-400.0
2023-11-07,-400.0
2023-11-08,-400.0
2023-11-09,-400.0
2023-11-10,-400.0
2023-11-13,-400.0
2023-11-15,-400.0
2023-11-16,-477.50000000005457
2023-11-17,-400.0
2023-11-20,-400.0
2023-11-21,-400.0
2023-11-22,-400.0
2023-11-23,-400.0
2023-11-24,-400.0
2023-11-28,-400.0
2023-11-29,364.9999999999636
2023-11-30,-400.0
2023-12-01,-400.0
2023-12-04,327.4999999999636
2023-12-05,-269.9999999999818
2023-12-06,-400.0
2023-12-07,-400.0
2023-12-08,-400.0
2023-12-11,-400.0
2023-12-12,-272.5000000000364
2023-12-13,-4355.000000000018
2023-12-14,-450.0
2023-12-15,2135.0000000000364
2023-12-18,-2167.500000000018
2023-12-19,-400.0
2023-12-20,7959.999999999945
2023-12-21,2782.499999999982
2023-12-22,-1584.9999999999454
2023-12-26,-805.0000000000182
2023-12-27,459.99999999994543
2023-12-28,-400.0
2023-12-29,-400.0
2024-01-01,-3285.0000000000364
2024-01-02,-1314.9999999999636
2024-01-03,-497.5000000000364
2024-01-04,-400.0
2024-01-05,-2162.5
2024-01-08,2730.000000000018
2024-01-09,-227.50000000005457
2024-01-10,-400.0
2024-01-11,-400.0
2024-01-12,1212.5
2024-01-15,-400.0
2024-01-16,-400.0
2024-01-17,3207.499999999982
2024-01-18,-5752.500000000055
2024-01-19,-400.0
2024-01-20,289.9999999999636
2024-01-23,9019.999999999982
2024-01-24,3787.5
2024-01-25,-2090.0000000000546
2024-01-29,4042.500000000018
2024-01-30,3817.500000000018
2024-01-31,3417.500000000018
2024-02-01,-400.0
2024-02-02,-3935.0000000000364
2024-02-05,-6094.999999999982
2024-02-06,980.0000000000182
2024-02-07,-294.9999999999818
2024-02-08,3145.0000000000728
2024-02-09,-400.0
2024-02-12,292.5000000000182
2024-02-13,-5530.000000000018
2024-02-14,3932.499999999982
2024-02-15,-3350.0
2024-02-16,-400.0
2024-02-19,-400.0
2024-02-20,166.25000000003638
2024-02-21,1483.7499999999636
2024-02-22,-6277.499999999964
2024-02-23,-400.0
2024-02-26,-400.0
2024-02-27,-821.2499999999636
2024-02-28,3483.7500000000546
2024-02-29,-232.4999999999818
2024-03-01,2298.7499999999272
2024-03-04,-400.0
2024-03-05,-400.0
2024-03-06,955.0000000000182
2024-03-07,-400.0
2024-03-11,1643.75
2024-03-12,-3052.4999999999636
2024-03-13,7780.000000000018
2024-03-14,1671.2499999999636
2024-03-15,-1371.2499999999636
2024-03-18,-1350.0
2024-03-19,562.5
2024-03-20,-2055.000000000018
2024-03-21,-400.0
2024-03-22,121.25000000005457
2024-03-26,-400.0
2024-03-27,-710.0000000000364
2024-03-28,810.0000000000364
2024-04-01,-400.0
2024-04-02,-400.0
2024-04-03,-879.9999999999272
2024-04-04,-2501.249999999982
2024-04-05,-400.0
2024-04-08,-721.2499999999636
2024-04-09,-1242.5000000000182
2024-04-10,-400.0
2024-04-12,1431.25
2024-04-15,-400.0
2024-04-16,-400.0
2024-04-18,1415.0000000000546
2024-04-19,4725.0
2024-04-22,-400.0
2024-04-23,-400.0
2024-04-24,-400.0
2024-04-25,2279.9999999999272
2024-04-26,1012.5
2024-04-29,922.4999999999454
2024-04-30,-246.24999999996362
2024-05-02,-400.0
2024-05-03,4057.499999999982
2024-05-06,-1003.7500000000364
2024-05-07,1183.7500000000546
2024-05-08,-295.00000000007276
2024-05-09,5012.5
2024-05-10,-1727.5000000000546
2024-05-13,-5538.749999999982
2024-05-14,-400.0
2024-05-15,-1498.7500000000182
2024-05-16,-5926.250000000073
2024-05-17,-805.0000000000182
2024-05-21,-1692.4999999999272
2024-05-22,-400.0
2024-05-23,6001.249999999982
2024-05-24,-400.0
2024-05-27,-1698.7500000000182
2024-05-28,-290.00000000005457
2024-05-29,-400.0
2024-05-30,229.99999999992724
2024-05-31,-400.0
2024-06-03,148.7500000000182
2024-06-04,21662.5
2024-06-05,-5981.25
2024-06-06,-188.7499999999818
2024-06-07,8491.250000000036
2024-06-10,776.2499999999818
2024-06-11,-3062.5
2024-06-12,-3287.5
2024-06-13,-400.0
2024-06-14,-400.0
2024-06-18,-400.0
2024-06-19,-1603.7500000000364
2024-06-20,-400.0
2024-06-21,140.00000000005457
2024-06-24,1281.25
2024-06-25,1146.2500000000546
2024-06-26,647.4999999999454
2024-06-27,2886.2499999999272
2024-06-28,-230.0000000000182
2024-07-01,-268.75
2024-07-02,-1161.2500000000182
2024-07-03,-400.0
2024-07-04,-400.0
2024-07-05,-837.5
2024-07-08,-400.0
2024-07-09,-400.0
2024-07-10,-1012.5
2024-07-11,-2315.0000000000546
2024-07-12,-125.0
2024-07-15,-400.0
2024-07-16,-400.0
2024-07-18,2228.7500000000364
2024-07-19,2873.750000000018
2024-07-22,155.0000000000182
2024-07-23,-798.7500000000182
2024-07-24,-2976.249999999982
2024-07-25,1588.7499999999818
2024-07-26,5908.749999999964
2024-07-29,-89.99999999996362
2024-07-30,-3011.2499999999272
2024-07-31,-400.0
2024-08-01,-400.0
2024-08-02,-1032.4999999999818
2024-08-05,3064.9999999999636
2024-08-06,4744.999999999982
2024-08-07,-400.0
2024-08-08,653.7500000000364
2024-08-09,-400.0
2024-08-12,-877.4999999999636
2024-08-13,1467.5000000000182
2024-08-14,-400.0
2024-08-16,-5934.999999999945
2024-08-19,-1680.0000000000182
2024-08-20,-400.0
2024-08-21,-400.0
2024-08-22,-400.0
2024-08-23,-400.0
2024-08-26,226.2499999999818
2024-08-27,-400.0
2024-08-28,-400.0
2024-08-29,-407.50000000007276
2024-08-30,-400.0
2024-09-02,-400.0
2024-09-03,-400.0
2024-09-04,-511.24999999992724
2024-09-05,-813.7499999999818
2024-09-06,2847.4999999999454
2024-09-09,328.7500000000364
2024-09-10,-5556.25
2024-09-11,-980.0000000000182
2024-09-12,4987.5
2024-09-13,-400.0
2024-09-16,-400.0
2024-09-17,-400.0
2024-09-18,-2081.25
2024-09-19,-385.0000000000364
2024-09-20,3744.999999999982
2024-09-23,-400.0
2024-09-24,-400.0
2024-09-25,-418.75
2024-09-26,1876.2500000000728
2024-09-27,-400.0
