Date,Entry Time,Entry Price,Exit Time Long,Exit Time Short,Exit Price Long,Exit Price Short
2020-11-05,09:16:00,12048.8,15:25:00,15:25:00,12124.8,12124.8
2020-11-06,09:16:00,12148.8,15:25:00,13:00:00,12267.1,12250.0
2020-11-09,09:16:00,12425.5,15:25:00,15:25:00,12469.9,12469.9
2020-11-10,09:16:00,12511.3,15:25:00,13:00:00,12635.5,12618.0
2020-11-11,09:16:00,12688.3,13:23:00,15:25:00,12584.2,12753.5
2020-11-12,09:16:00,12710.4,15:25:00,15:25:00,12691.3,12691.3
2020-11-13,09:16:00,12637.3,15:25:00,15:25:00,12716.7,12716.7
2020-11-17,09:16:00,12871.7,15:25:00,15:25:00,12876.2,12876.2
2020-11-18,09:16:00,12864.6,15:25:00,15:25:00,12945.7,12945.7
2020-11-19,09:16:00,12868.5,14:29:00,15:25:00,12761.8,12757.7
2020-11-20,09:16:00,12804.8,15:25:00,15:25:00,12850.2,12850.2
2020-11-23,09:16:00,12960.2,10:00:00,15:25:00,12860.2,12922.2
2020-11-24,09:16:00,12999.2,15:25:00,15:25:00,13067.9,13067.9
2020-11-25,09:16:00,13132.2,10:31:00,15:25:00,13026.0,12851.5
2020-11-26,09:16:00,12908.0,12:04:00,15:25:00,12806.4,13006.1
2020-11-27,09:16:00,12987.5,15:25:00,15:25:00,12960.8,12960.8
2020-12-01,09:16:00,12980.0,15:25:00,11:14:00,13096.0,13080.3
2020-12-02,09:16:00,13100.5,13:39:00,15:25:00,12997.5,13104.5
2020-12-03,09:16:00,13171.5,15:25:00,15:25:00,13130.7,13130.7
2020-12-04,09:16:00,13167.6,15:25:00,15:22:00,13271.3,13267.7
2020-12-07,09:16:00,13263.2,15:25:00,15:25:00,13352.8,13352.8
2020-12-08,09:16:00,13374.5,15:25:00,15:25:00,13384.2,13384.2
2020-12-09,09:16:00,13465.5,15:25:00,15:25:00,13528.8,13528.8
2020-12-10,09:16:00,13470.7,15:25:00,15:25:00,13478.7,13478.7
2020-12-11,09:16:00,13537.7,14:15:00,15:25:00,13430.2,13516.5
2020-12-14,09:16:00,13581.8,12:56:00,15:25:00,13474.2,13554.5
2020-12-15,09:16:00,13515.8,15:25:00,15:25:00,13565.5,13565.5
2020-12-16,09:16:00,13652.0,15:25:00,15:25:00,13675.4,13675.4
2020-12-17,09:16:00,13688.3,15:25:00,15:25:00,13731.1,13731.1
2020-12-18,09:16:00,13746.5,15:25:00,15:25:00,13755.2,13755.2
2020-12-21,09:16:00,13705.4,13:53:00,15:25:00,13603.5,13284.4
2020-12-22,09:16:00,13376.3,09:35:00,15:10:00,13276.0,13478.3
2020-12-23,09:16:00,13443.4,15:25:00,12:10:00,13612.8,13544.3
2020-12-24,09:16:00,13673.5,15:25:00,15:25:00,13739.8,13739.8
2020-12-28,09:16:00,13844.8,15:25:00,15:25:00,13873.2,13873.2
2020-12-29,09:16:00,13935.2,15:25:00,15:25:00,13929.5,13929.5
2020-12-30,09:16:00,13950.1,15:25:00,15:25:00,13986.0,13986.0
2020-12-31,09:16:00,13961.3,15:25:00,15:25:00,13975.7,13975.7
2021-01-01,09:16:00,14008.0,15:25:00,15:25:00,14019.7,14019.7
2021-01-04,09:16:00,14088.4,11:05:00,15:25:00,13966.5,14143.2
2021-01-05,09:16:00,14077.0,15:25:00,14:46:00,14206.8,14178.1
2021-01-06,09:16:00,14224.2,13:48:00,15:25:00,14123.9,14133.6
2021-01-07,09:16:00,14226.5,15:12:00,15:25:00,14126.3,14135.7
2021-01-08,09:16:00,14238.1,15:25:00,15:05:00,14350.9,14339.2
2021-01-11,09:16:00,14415.6,15:25:00,15:25:00,14485.3,14485.3
2021-01-12,09:16:00,14463.5,15:25:00,13:37:00,14567.8,14566.3
2021-01-13,09:16:00,14627.5,13:34:00,15:25:00,14520.0,14550.6
2021-01-14,09:16:00,14548.9,15:25:00,15:25:00,14596.3,14596.3
2021-01-15,09:16:00,14607.1,09:45:00,15:25:00,14499.8,14437.5
2021-01-18,09:16:00,14393.8,10:30:00,15:25:00,14289.0,14240.0
2021-01-19,09:16:00,14399.5,15:25:00,13:43:00,14513.5,14503.1
2021-01-20,09:16:00,14544.5,15:25:00,14:22:00,14625.5,14645.7
2021-01-21,09:16:00,14707.5,15:04:00,15:25:00,14602.8,14615.3
2021-01-22,09:16:00,14555.6,12:41:00,15:25:00,14455.5,14365.5
2021-01-25,09:16:00,14478.1,09:40:00,15:25:00,14359.0,14224.3
2021-01-27,09:16:00,14185.1,11:58:00,15:25:00,14082.5,13964.1
2021-01-28,09:16:00,13849.2,12:49:00,15:25:00,13749.0,13823.2
2021-01-29,09:16:00,13935.7,10:23:00,15:25:00,13831.3,13646.7
2021-02-01,09:16:00,13748.1,15:25:00,11:29:00,14293.8,13849.5
2021-02-02,09:16:00,14513.0,15:25:00,09:26:00,14667.2,14613.0
2021-02-03,09:16:00,14696.5,15:25:00,10:31:00,14788.4,14800.9
2021-02-04,09:16:00,14745.3,15:25:00,12:25:00,14883.7,14848.5
2021-02-05,09:16:00,14970.3,10:57:00,15:25:00,14868.4,14934.0
2021-02-08,09:16:00,15068.0,15:25:00,15:25:00,15124.2,15124.2
2021-02-09,09:16:00,15172.2,15:05:00,15:25:00,15068.8,15107.3
2021-02-10,09:16:00,15157.3,10:16:00,15:25:00,15055.6,15136.8
2021-02-11,09:16:00,15080.0,15:25:00,15:21:00,15181.3,15186.9
2021-02-12,09:16:00,15210.8,14:00:00,15:25:00,15106.2,15168.9
2021-02-15,09:16:00,15284.5,15:25:00,15:25:00,15329.7,15329.7
2021-02-16,09:16:00,15403.5,13:00:00,15:25:00,15291.2,15320.6
2021-02-17,09:16:00,15267.2,15:25:00,15:25:00,15201.8,15201.8
2021-02-18,09:16:00,15223.1,12:18:00,15:25:00,15122.3,15108.0
2021-02-19,09:16:00,15058.0,14:08:00,15:25:00,14949.8,15001.0
2021-02-22,09:16:00,14990.2,10:10:00,15:25:00,14886.0,14649.2
2021-02-23,09:16:00,14729.8,15:25:00,10:35:00,14711.7,14846.4
2021-02-25,09:16:00,15130.0,15:25:00,15:25:00,15091.3,15091.3
2021-02-26,09:16:00,14818.6,11:09:00,15:25:00,14715.4,14476.9
2021-03-01,09:16:00,14688.0,15:25:00,10:32:00,14781.5,14789.0
2021-03-02,09:16:00,14823.0,15:25:00,10:05:00,14956.4,14927.0
2021-03-03,09:16:00,15049.8,15:25:00,13:38:00,15245.4,15150.3
2021-03-04,09:16:00,15047.2,15:25:00,11:17:00,15065.7,15149.5
2021-03-05,09:16:00,14964.2,15:25:00,10:00:00,14952.2,15067.9
2021-03-08,09:16:00,15029.3,15:05:00,15:25:00,14927.0,14963.5
2021-03-09,09:16:00,15082.8,13:14:00,15:25:00,14973.5,15103.5
2021-03-10,09:16:00,15201.5,15:25:00,15:25:00,15171.5,15171.5
2021-03-12,09:16:00,15307.0,12:45:00,15:25:00,15205.2,15021.3
2021-03-15,09:16:00,14998.1,09:30:00,15:25:00,14892.8,14909.0
2021-03-16,09:16:00,15004.5,13:35:00,15:25:00,14899.3,14920.0
2021-03-17,09:16:00,14904.0,14:04:00,15:25:00,14791.5,14707.2
2021-03-18,09:16:00,14861.0,13:00:00,15:25:00,14759.7,14559.5
2021-03-19,09:16:00,14471.8,09:30:00,10:49:00,14361.9,14573.9
2021-03-22,09:16:00,14667.8,15:25:00,15:25:00,14752.5,14752.5
2021-03-23,09:16:00,14786.8,15:25:00,15:25:00,14792.2,14792.2
2021-03-24,09:16:00,14725.4,10:51:00,15:25:00,14622.9,14561.3
2021-03-25,09:16:00,14502.2,10:21:00,15:25:00,14396.1,14321.2
2021-03-26,09:16:00,14468.9,15:25:00,15:25:00,14528.1,14528.1
2021-03-30,09:16:00,14640.8,15:25:00,10:14:00,14833.2,14741.5
2021-03-31,09:16:00,14743.5,15:25:00,15:25:00,14687.7,14687.7
2021-04-01,09:16:00,14800.4,10:56:00,15:25:00,14697.5,14862.1
2021-04-05,09:16:00,14764.8,10:00:00,15:25:00,14639.1,14647.0
2021-04-06,09:16:00,14649.0,15:25:00,09:38:00,14699.2,14750.2
2021-04-07,09:16:00,14707.2,15:25:00,10:56:00,14809.3,14807.7
2021-04-08,09:16:00,14914.9,15:25:00,15:25:00,14877.1,14877.1
2021-04-09,09:16:00,14846.4,15:25:00,15:25:00,14839.0,14839.0
2021-04-12,09:16:00,14591.8,09:24:00,15:25:00,14474.3,14340.2
2021-04-13,09:16:00,14375.9,15:25:00,14:15:00,14523.2,14477.0
2021-04-15,09:16:00,14545.5,09:51:00,15:25:00,14444.4,14592.5
2021-04-16,09:16:00,14625.0,15:25:00,15:25:00,14598.0,14598.0
2021-04-19,09:16:00,14316.7,09:20:00,15:25:00,14207.0,14364.2
2021-04-20,09:16:00,14507.7,11:21:00,15:25:00,14407.0,14294.7
2021-04-22,09:16:00,14171.5,15:25:00,10:30:00,14396.7,14277.5
2021-04-23,09:16:00,14340.0,15:25:00,11:11:00,14341.0,14443.0
2021-04-26,09:16:00,14435.2,15:25:00,09:51:00,14489.7,14539.3
2021-04-27,09:16:00,14545.2,15:25:00,14:34:00,14654.3,14647.5
2021-04-28,09:16:00,14734.6,15:25:00,12:49:00,14855.5,14838.1
2021-04-29,09:16:00,15018.0,09:56:00,15:25:00,14912.0,14880.0
2021-04-30,09:16:00,14779.5,14:15:00,15:25:00,14678.7,14620.8
2021-05-03,09:16:00,14445.0,15:25:00,09:42:00,14633.7,14546.0
2021-05-04,09:16:00,14718.0,09:45:00,15:25:00,14599.2,14504.9
2021-05-05,09:16:00,14577.4,15:25:00,15:25:00,14633.8,14633.8
2021-05-06,09:16:00,14675.6,15:25:00,15:25:00,14739.5,14739.5
2021-05-07,09:16:00,14833.0,15:25:00,15:25:00,14808.6,14808.6
2021-05-10,09:16:00,14922.0,15:25:00,15:25:00,14944.7,14944.7
2021-05-11,09:16:00,14801.0,15:25:00,15:25:00,14847.0,14847.0
2021-05-12,09:16:00,14797.8,11:18:00,15:25:00,14696.6,14702.0
2021-05-14,09:16:00,14729.6,09:32:00,15:25:00,14628.8,14687.3
2021-05-17,09:16:00,14744.5,15:25:00,12:27:00,14927.4,14845.3
2021-05-18,09:16:00,15092.9,15:25:00,15:25:00,15113.6,15113.6
2021-05-19,09:16:00,15062.3,15:25:00,15:25:00,15013.4,15013.4
2021-05-20,09:16:00,15059.3,14:15:00,15:25:00,14957.7,14916.2
2021-05-21,09:16:00,15002.1,15:25:00,11:17:00,15178.0,15102.9
2021-05-24,09:16:00,15217.0,15:25:00,15:25:00,15178.8,15178.8
2021-05-25,09:16:00,15276.8,14:13:00,15:25:00,15175.5,15218.5
2021-05-26,09:16:00,15235.7,15:25:00,15:25:00,15303.0,15303.0
2021-05-27,09:16:00,15316.9,15:25:00,15:25:00,15348.6,15348.6
2021-05-28,09:16:00,15439.3,15:25:00,15:25:00,15446.8,15446.8
2021-05-31,09:16:00,15419.3,15:25:00,10:59:00,15586.2,15519.6
2021-06-01,09:16:00,15607.6,15:25:00,15:25:00,15579.2,15579.2
2021-06-02,09:16:00,15558.0,15:25:00,15:25:00,15592.8,15592.8
2021-06-03,09:16:00,15656.9,15:25:00,15:25:00,15693.0,15693.0
2021-06-04,09:16:00,15696.5,15:25:00,15:25:00,15675.3,15675.3
2021-06-07,09:16:00,15712.4,15:25:00,15:25:00,15750.3,15750.3
2021-06-08,09:16:00,15747.2,15:25:00,15:25:00,15743.7,15743.7
2021-06-09,09:16:00,15756.7,13:15:00,15:25:00,15651.4,15640.3
2021-06-10,09:16:00,15685.7,15:25:00,15:25:00,15739.8,15739.8
2021-06-11,09:16:00,15806.9,15:25:00,15:25:00,15802.0,15802.0
2021-06-14,09:16:00,15759.6,09:30:00,15:25:00,15649.0,15817.8
2021-06-15,09:16:00,15864.3,15:25:00,15:25:00,15865.0,15865.0
2021-06-16,09:16:00,15840.6,15:25:00,15:25:00,15761.2,15761.2
2021-06-17,09:16:00,15674.9,15:25:00,15:25:00,15678.2,15678.2
2021-06-18,09:16:00,15748.6,09:48:00,15:25:00,15647.9,15723.8
2021-06-21,09:16:00,15524.8,15:25:00,10:44:00,15750.0,15629.0
2021-06-22,09:16:00,15818.7,15:25:00,15:25:00,15756.8,15756.8
2021-06-23,09:16:00,15832.8,10:16:00,15:25:00,15728.2,15688.8
2021-06-24,09:16:00,15733.9,15:25:00,15:25:00,15793.0,15793.0
2021-06-25,09:16:00,15838.3,15:25:00,15:25:00,15857.0,15857.0
2021-06-28,09:16:00,15897.0,15:25:00,15:25:00,15819.4,15819.4
2021-06-29,09:16:00,15808.8,15:25:00,15:25:00,15750.7,15750.7
2021-06-30,09:16:00,15797.7,15:25:00,15:25:00,15714.5,15714.5
2021-07-01,09:16:00,15741.5,15:25:00,15:25:00,15692.1,15692.1
2021-07-02,09:16:00,15691.0,15:25:00,15:25:00,15734.8,15734.8
2021-07-05,09:16:00,15783.0,15:25:00,15:25:00,15843.2,15843.2
2021-07-06,09:16:00,15850.8,15:25:00,15:25:00,15813.0,15813.0
2021-07-07,09:16:00,15792.8,15:25:00,15:25:00,15890.0,15890.0
2021-07-08,09:16:00,15868.4,12:51:00,15:25:00,15768.3,15726.1
2021-07-09,09:16:00,15676.5,15:25:00,15:25:00,15691.1,15691.1
2021-07-12,09:16:00,15764.8,14:38:00,15:25:00,15663.2,15697.0
2021-07-13,09:16:00,15763.0,15:25:00,15:25:00,15813.0,15813.0
2021-07-14,09:16:00,15801.2,15:25:00,15:25:00,15837.8,15837.8
2021-07-15,09:16:00,15878.5,15:25:00,15:25:00,15922.5,15922.5
2021-07-16,09:16:00,15947.8,15:25:00,15:25:00,15923.3,15923.3
2021-07-19,09:16:00,15775.7,15:25:00,15:25:00,15758.3,15758.3
2021-07-20,09:16:00,15703.3,10:45:00,15:25:00,15602.8,15630.0
2021-07-22,09:16:00,15739.5,15:25:00,15:25:00,15829.7,15829.7
2021-07-23,09:16:00,15859.8,15:25:00,15:25:00,15847.3,15847.3
2021-07-26,09:16:00,15812.8,15:25:00,15:25:00,15821.8,15821.8
2021-07-27,09:16:00,15875.8,12:42:00,15:25:00,15771.0,15748.0
2021-07-28,09:16:00,15681.9,10:40:00,15:25:00,15578.8,15709.4
2021-07-29,09:16:00,15776.8,15:25:00,15:25:00,15778.2,15778.2
2021-07-30,09:16:00,15797.4,15:25:00,15:25:00,15767.2,15767.2
2021-08-02,09:16:00,15853.0,15:25:00,15:25:00,15891.1,15891.1
2021-08-03,09:16:00,15923.5,15:25:00,12:22:00,16137.9,16023.8
2021-08-04,09:16:00,16229.8,15:25:00,15:25:00,16255.0,16255.0
2021-08-05,09:16:00,16279.8,15:25:00,15:25:00,16283.2,16283.2
2021-08-06,09:16:00,16312.1,15:25:00,15:25:00,16251.5,16251.5
2021-08-09,09:16:00,16295.0,13:41:00,15:25:00,16188.6,16261.7
2021-08-10,09:16:00,16297.7,15:25:00,15:25:00,16275.2,16275.2
2021-08-11,09:16:00,16327.0,10:03:00,15:25:00,16226.2,16284.1
2021-08-12,09:16:00,16324.5,15:25:00,15:25:00,16367.3,16367.3
2021-08-13,09:16:00,16406.6,15:25:00,14:11:00,16524.7,16510.8
2021-08-16,09:16:00,16506.1,15:25:00,15:25:00,16555.7,16555.7
2021-08-17,09:16:00,16529.3,15:25:00,15:25:00,16621.3,16621.3
2021-08-18,09:16:00,16667.4,13:30:00,15:25:00,16564.8,16559.9
2021-08-20,09:16:00,16423.8,15:25:00,15:25:00,16421.2,16421.2
2021-08-23,09:16:00,16566.0,10:30:00,15:25:00,16463.0,16490.8
2021-08-24,09:16:00,16539.4,15:25:00,14:48:00,16615.9,16640.9
2021-08-25,09:16:00,16666.4,15:25:00,15:25:00,16636.3,16636.3
2021-08-26,09:16:00,16622.6,15:25:00,15:25:00,16630.9,16630.9
2021-08-27,09:16:00,16620.7,15:25:00,15:25:00,16697.8,16697.8
2021-08-30,09:16:00,16805.9,15:25:00,14:21:00,16945.4,16912.0
2021-08-31,09:16:00,16967.8,15:25:00,14:30:00,17138.9,17070.3
2021-09-01,09:16:00,17170.2,15:14:00,15:25:00,17068.7,17062.2
2021-09-02,09:16:00,17095.1,15:25:00,13:51:00,17226.7,17199.4
2021-09-03,09:16:00,17289.0,15:25:00,15:25:00,17334.3,17334.3
2021-09-06,09:16:00,17398.2,15:25:00,15:25:00,17377.1,17377.1
2021-09-07,09:16:00,17400.0,10:10:00,15:25:00,17299.9,17356.1
2021-09-08,09:16:00,17350.0,15:25:00,15:25:00,17372.1,17372.1
2021-09-09,09:16:00,17347.3,15:25:00,15:25:00,17372.8,17372.8
2021-09-13,09:16:00,17327.9,15:25:00,15:25:00,17354.4,17354.4
2021-09-14,09:16:00,17408.9,15:25:00,15:25:00,17380.2,17380.2
2021-09-15,09:16:00,17396.0,15:25:00,13:09:00,17520.3,17496.0
2021-09-16,09:16:00,17567.2,15:25:00,15:25:00,17633.0,17633.0
2021-09-17,09:16:00,17721.7,12:07:00,15:25:00,17619.6,17580.4
2021-09-20,09:16:00,17475.0,15:25:00,10:20:00,17385.5,17576.8
2021-09-21,09:16:00,17471.8,10:15:00,15:20:00,17368.9,17575.6
2021-09-22,09:16:00,17558.1,15:25:00,15:25:00,17553.4,17553.4
2021-09-23,09:16:00,17663.3,15:25:00,12:18:00,17823.6,17763.3
2021-09-24,09:16:00,17924.9,13:31:00,15:25:00,17823.6,17842.7
2021-09-27,09:16:00,17908.0,11:38:00,15:25:00,17807.3,17852.3
2021-09-28,09:16:00,17881.6,11:16:00,15:25:00,17778.8,17745.3
2021-09-29,09:16:00,17629.2,15:25:00,14:13:00,17713.8,17729.2
2021-09-30,09:16:00,17709.4,14:26:00,15:25:00,17609.4,17597.8
2021-10-01,09:16:00,17506.6,15:25:00,15:25:00,17521.1,17521.1
2021-10-04,09:16:00,17628.6,15:25:00,10:26:00,17696.5,17728.6
2021-10-05,09:16:00,17654.8,15:25:00,12:57:00,17819.8,17756.3
2021-10-06,09:16:00,17861.7,13:16:00,15:25:00,17756.3,17620.8
2021-10-07,09:16:00,17789.1,15:25:00,15:25:00,17790.1,17790.1
2021-10-08,09:16:00,17873.6,15:25:00,15:25:00,17890.2,17890.2
2021-10-11,09:16:00,17872.1,15:25:00,09:58:00,17938.8,17973.6
2021-10-12,09:16:00,17955.6,15:25:00,15:25:00,18000.0,18000.0
2021-10-13,09:16:00,18070.9,15:25:00,13:17:00,18159.5,18174.8
2021-10-14,09:16:00,18273.8,15:25:00,15:25:00,18336.6,18336.6
2021-10-18,09:16:00,18458.1,15:25:00,15:25:00,18474.9,18474.9
2021-10-19,09:16:00,18543.3,10:07:00,15:25:00,18424.7,18416.6
2021-10-20,09:16:00,18422.1,12:04:00,15:25:00,18310.9,18283.7
2021-10-21,09:16:00,18351.8,10:06:00,15:25:00,18243.4,18205.1
2021-10-22,09:16:00,18235.8,12:56:00,15:25:00,18134.8,18119.2
2021-10-25,09:16:00,18148.9,09:45:00,15:25:00,18045.2,18136.7
2021-10-26,09:16:00,18175.5,15:25:00,15:16:00,18292.4,18280.8
2021-10-27,09:16:00,18274.7,15:25:00,15:25:00,18179.8,18179.8
2021-10-28,09:16:00,18146.8,10:44:00,15:25:00,18046.8,17835.6
2021-10-29,09:16:00,17731.9,14:18:00,09:50:00,17620.8,17842.9
2021-11-01,09:16:00,17816.8,09:24:00,14:00:00,17706.9,17919.3
2021-11-02,09:16:00,18006.7,10:34:00,15:25:00,17906.1,17892.1
2021-11-03,09:16:00,17963.2,12:30:00,15:25:00,17862.1,17825.9
2021-11-08,09:16:00,17959.4,09:25:00,13:44:00,17858.1,18060.0
2021-11-09,09:16:00,18065.4,15:25:00,15:25:00,18051.7,18051.7
2021-11-10,09:16:00,17949.8,15:25:00,14:03:00,18013.2,18052.6
2021-11-11,09:16:00,17950.2,10:29:00,15:25:00,17837.7,17892.6
2021-11-12,09:16:00,17972.9,15:25:00,14:04:00,18106.7,18074.3
2021-11-15,09:16:00,18189.5,11:46:00,15:25:00,18086.3,18101.6
2021-11-16,09:16:00,18074.9,15:25:00,15:25:00,17975.9,17975.9
2021-11-17,09:16:00,17934.2,15:25:00,15:25:00,17891.2,17891.2
2021-11-18,09:16:00,17929.2,10:08:00,15:25:00,17822.3,17758.2
2021-11-22,09:16:00,17694.7,10:27:00,15:25:00,17590.7,17441.5
2021-11-23,09:16:00,17281.9,15:25:00,09:41:00,17480.1,17395.0
2021-11-24,09:16:00,17522.5,15:13:00,15:25:00,17420.9,17379.2
2021-11-25,09:16:00,17421.7,15:25:00,12:11:00,17554.3,17526.4
2021-11-26,09:16:00,17309.5,10:21:00,15:25:00,17209.3,17013.1
2021-11-29,09:16:00,16943.3,09:19:00,09:35:00,16837.3,17049.2
2021-11-30,09:16:00,17133.1,11:35:00,09:34:00,17025.9,17239.9
2021-12-01,09:16:00,17171.8,14:16:00,15:25:00,17066.7,17172.6
2021-12-02,09:16:00,17211.2,15:25:00,11:20:00,17407.4,17315.4
2021-12-03,09:16:00,17476.3,10:00:00,15:25:00,17373.6,17198.8
2021-12-06,09:16:00,17171.3,11:30:00,15:25:00,17071.3,16909.3
2021-12-07,09:16:00,17044.1,15:25:00,10:48:00,17172.6,17144.1
2021-12-08,09:16:00,17367.9,15:25:00,14:41:00,17467.2,17467.9
2021-12-09,09:16:00,17530.1,10:01:00,15:25:00,17426.8,17513.8
2021-12-10,09:16:00,17476.0,15:25:00,15:25:00,17497.6,17497.6
2021-12-13,09:16:00,17607.2,12:21:00,15:25:00,17502.4,17375.9
2021-12-14,09:16:00,17266.1,15:25:00,13:35:00,17320.2,17370.4
2021-12-15,09:16:00,17333.9,10:02:00,15:25:00,17228.8,17215.2
2021-12-16,09:16:00,17352.1,10:04:00,15:25:00,17250.3,17273.3
2021-12-17,09:16:00,17221.0,09:53:00,15:25:00,17119.3,16990.6
2021-12-21,09:16:00,16746.3,15:25:00,10:25:00,16782.2,16850.8
2021-12-22,09:16:00,16902.6,15:25:00,15:25:00,16966.0,16966.0
2021-12-23,09:16:00,17049.3,15:25:00,15:25:00,17050.2,17050.2
2021-12-24,09:16:00,17086.4,09:42:00,15:25:00,16985.2,17004.2
2021-12-27,09:16:00,16875.4,15:25:00,10:06:00,17089.8,16976.4
2021-12-28,09:16:00,17193.7,15:25:00,15:25:00,17237.1,17237.1
2021-12-29,09:16:00,17194.5,15:25:00,15:25:00,17182.3,17182.3
2021-12-30,09:16:00,17169.2,15:25:00,15:25:00,17208.7,17208.7
2021-12-31,09:16:00,17300.9,15:25:00,15:25:00,17356.3,17356.3
2022-01-03,09:16:00,17450.6,15:25:00,12:31:00,17627.3,17555.6
2022-01-04,09:16:00,17693.8,15:25:00,15:02:00,17814.6,17796.2
2022-01-05,09:16:00,17808.1,15:25:00,12:54:00,17913.8,17910.9
2022-01-06,09:16:00,17774.2,10:43:00,15:25:00,17671.8,17739.6
2022-01-07,09:16:00,17827.1,12:45:00,15:25:00,17717.2,17824.3
2022-01-10,09:16:00,17933.8,15:25:00,15:25:00,18010.1,18010.1
2022-01-11,09:16:00,18048.6,15:25:00,15:25:00,18058.6,18058.6
2022-01-12,09:16:00,18158.8,15:25:00,15:25:00,18205.7,18205.7
2022-01-13,09:16:00,18207.3,15:25:00,15:25:00,18260.2,18260.2
2022-01-14,09:16:00,18139.6,15:25:00,13:49:00,18241.6,18240.2
2022-01-17,09:16:00,18287.2,15:25:00,15:25:00,18310.8,18310.8
2022-01-18,09:16:00,18342.5,09:58:00,15:25:00,18228.2,18131.3
2022-01-19,09:16:00,18033.3,12:31:00,15:25:00,17930.6,17941.3
2022-01-20,09:16:00,17905.3,11:11:00,15:25:00,17804.4,17777.8
2022-01-21,09:16:00,17596.3,14:58:00,13:11:00,17490.8,17697.2
2022-01-24,09:16:00,17543.8,09:31:00,15:25:00,17441.2,17139.7
2022-01-25,09:16:00,16914.0,15:25:00,09:36:00,17281.3,17014.4
2022-01-27,09:16:00,16991.3,12:12:00,14:19:00,16889.9,17096.1
2022-01-28,09:16:00,17266.6,14:06:00,12:18:00,17159.6,17370.4
2022-01-31,09:16:00,17317.4,15:25:00,15:25:00,17326.1,17326.1
2022-02-01,09:16:00,17475.0,13:12:00,10:08:00,17332.7,17575.7
2022-02-02,09:16:00,17711.4,15:25:00,15:25:00,17787.2,17787.2
2022-02-03,09:16:00,17759.8,11:46:00,15:25:00,17656.0,17529.1
2022-02-04,09:16:00,17532.5,15:25:00,15:25:00,17505.7,17505.7
2022-02-07,09:16:00,17506.8,10:01:00,15:25:00,17399.0,17212.8
2022-02-08,09:16:00,17268.8,10:15:00,15:25:00,17165.6,17247.6
2022-02-09,09:16:00,17378.0,15:25:00,15:25:00,17472.9,17472.9
2022-02-10,09:16:00,17534.6,09:59:00,14:17:00,17433.6,17637.4
2022-02-11,09:16:00,17407.2,11:05:00,15:25:00,17304.4,17356.2
2022-02-14,09:16:00,17013.6,14:24:00,15:25:00,16910.3,16818.8
2022-02-15,09:16:00,16966.9,10:01:00,12:00:00,16863.3,17072.7
2022-02-16,09:16:00,17440.0,09:24:00,15:25:00,17328.7,17305.9
2022-02-17,09:16:00,17402.6,09:38:00,15:25:00,17287.1,17285.6
2022-02-18,09:16:00,17253.7,15:25:00,12:18:00,17276.3,17354.9
2022-02-21,09:16:00,17199.6,09:34:00,12:02:00,17087.0,17299.6
2022-02-22,09:16:00,16936.3,15:25:00,14:09:00,17077.8,17043.8
2022-02-23,09:16:00,17191.7,15:03:00,15:25:00,17089.2,17049.4
2022-02-24,09:16:00,16674.0,09:42:00,15:25:00,16570.2,16224.8
2022-02-25,09:16:00,16540.3,15:25:00,09:45:00,16647.3,16643.7
2022-02-28,09:16:00,16448.7,15:25:00,10:48:00,16781.8,16556.2
2022-03-02,09:16:00,16604.6,12:23:00,15:25:00,16502.3,16635.9
2022-03-03,09:16:00,16753.8,09:45:00,15:25:00,16647.1,16501.2
2022-03-04,09:16:00,16298.5,10:23:00,13:24:00,16190.7,16410.7
2022-03-07,09:16:00,15863.8,10:31:00,15:25:00,15763.2,15877.1
2022-03-08,09:16:00,15827.2,11:52:00,14:35:00,15722.2,15930.5
2022-03-09,09:16:00,16080.3,15:25:00,11:57:00,16347.5,16188.4
2022-03-10,09:16:00,16656.9,13:50:00,15:25:00,16538.3,16578.9
2022-03-11,09:16:00,16500.3,15:25:00,09:29:00,16621.4,16616.9
2022-03-14,09:16:00,16696.2,15:25:00,13:50:00,16867.0,16799.7
2022-03-15,09:16:00,16913.6,09:54:00,15:25:00,16811.2,16646.4
2022-03-16,09:16:00,16905.2,15:25:00,15:25:00,16971.9,16971.9
2022-03-17,09:16:00,17199.0,15:25:00,11:48:00,17294.8,17299.2
2022-03-21,09:16:00,17316.2,10:42:00,15:25:00,17210.9,17120.4
2022-03-22,09:16:00,17097.7,15:25:00,13:10:00,17329.1,17207.0
2022-03-23,09:16:00,17434.6,10:22:00,15:25:00,17324.7,17235.3
2022-03-24,09:16:00,17138.1,15:25:00,09:52:00,17205.4,17240.9
2022-03-25,09:16:00,17240.2,12:07:00,15:25:00,17139.9,17190.6
2022-03-28,09:16:00,17135.5,10:17:00,15:25:00,17033.0,17227.9
2022-03-29,09:16:00,17282.8,15:25:00,15:25:00,17337.3,17337.3
2022-03-30,09:16:00,17406.4,15:25:00,11:09:00,17487.6,17507.2
2022-03-31,09:16:00,17537.2,14:40:00,15:25:00,17436.2,17466.7
2022-04-01,09:16:00,17452.1,15:25:00,11:10:00,17694.4,17553.6
2022-04-04,09:16:00,17802.8,15:25:00,09:27:00,18045.3,17912.5
2022-04-05,09:16:00,18044.5,15:18:00,15:25:00,17938.8,17944.8
2022-04-06,09:16:00,17838.3,15:25:00,15:25:00,17807.4,17807.4
