Date,Entry Time,Entry Price,Exit Time Long,Exit Time Short,Exit Price Long,Exit Price Short,Slippage Long,Slippage Short,P&L Long,P&L Short,Total P&L
2018-01-01,09:16:00,10526.0,15:25:00,15:25:00,10433.3,10433.3,10.526,10.526,-2780.6500000000183,1854.350000000018,-926.3000000000002
2018-01-02,09:16:00,10493.1,15:25:00,15:25:00,10441.3,10441.3,10.4931,10.4931,-1757.3275000000272,832.6725000000274,-924.6549999999997
2018-01-03,09:16:00,10469.6,15:25:00,15:25:00,10444.1,10444.1,10.4696,10.4696,-1099.24,175.76,-923.48
2018-01-04,09:16:00,10460.0,15:25:00,15:25:00,10510.0,10510.0,10.46,10.46,788.5,-1711.5,-923.0
2018-01-05,09:16:00,10528.3,15:25:00,15:25:00,10564.4,10564.4,10.5283,10.5283,439.2925000000091,-1365.707500000009,-926.415
2018-01-08,09:16:00,10599.0,15:25:00,15:25:00,10616.2,10616.2,10.599,10.599,-34.974999999981804,-894.9750000000182,-929.95
2018-01-09,09:16:00,10638.9,15:25:00,15:25:00,10632.3,10632.3,10.6389,10.6389,-630.9725000000091,-300.9724999999909,-931.9449999999999
2018-01-10,09:16:00,10637.7,15:25:00,15:25:00,10634.8,10634.8,10.6377,10.6377,-538.4425000000364,-393.4424999999636,-931.885
2018-01-11,09:16:00,10623.6,15:25:00,15:25:00,10655.7,10655.7,10.6236,10.6236,336.91000000000906,-1268.090000000009,-931.18
2018-01-12,09:16:00,10684.0,15:25:00,15:25:00,10675.5,10675.5,10.684000000000001,10.684000000000001,-679.6,-254.60000000000002,-934.2
2018-01-15,09:16:00,10726.5,15:25:00,15:25:00,10736.8,10736.8,10.7265,10.7265,-210.66250000001818,-725.6624999999818,-936.325
2018-01-16,09:16:00,10756.8,15:25:00,15:25:00,10710.8,10710.8,10.7568,10.7568,-1618.92,681.08,-937.84
2018-01-17,09:16:00,10715.5,15:25:00,15:25:00,10799.0,10799.0,10.7155,10.7155,1619.6125,-2555.3875000000003,-935.7750000000003
2018-01-18,09:16:00,10853.9,15:25:00,15:25:00,10816.5,10816.5,10.8539,10.8539,-1406.3474999999908,463.65249999999094,-942.6949999999998
2018-01-19,09:16:00,10826.3,15:25:00,15:25:00,10903.2,10903.2,10.8263,10.8263,1451.8425000000364,-2393.1575000000366,-941.3150000000003
2018-01-22,09:16:00,10913.8,15:25:00,15:25:00,10964.0,10964.0,10.9138,10.9138,782.1550000000182,-1727.8450000000182,-945.69
2018-01-23,09:16:00,11004.0,15:25:00,15:25:00,11087.2,11087.2,11.004,11.004,1604.900000000018,-2555.100000000018,-950.2
2018-01-24,09:16:00,11068.3,15:25:00,15:25:00,11086.4,11086.4,11.068299999999999,11.068299999999999,-24.207499999990887,-929.2075000000091,-953.415
2018-01-25,09:16:00,11079.8,15:25:00,15:25:00,11077.8,11077.8,11.079799999999999,11.079799999999999,-526.9949999999999,-426.995,-953.9899999999999
2018-01-29,09:16:00,11106.1,15:25:00,15:25:00,11128.7,11128.7,11.106100000000001,11.106100000000001,87.34750000000906,-1042.652500000009,-955.305
2018-01-30,09:16:00,11088.8,15:25:00,15:25:00,11055.5,11055.5,11.088799999999999,11.088799999999999,-1309.7199999999818,355.2799999999818,-954.44
2018-01-31,09:16:00,11043.6,15:25:00,15:25:00,11025.3,11025.3,11.043600000000001,11.043600000000001,-933.5900000000273,-18.589999999972747,-952.1800000000001
2018-02-01,09:16:00,11071.5,12:40:00,15:25:00,10959.8,11023.0,11.0715,11.0715,-3269.287500000018,735.7125,-2533.575000000018
2018-02-02,09:16:00,10945.0,10:30:00,15:25:00,10843.2,10747.3,10.945,10.945,-3018.624999999982,4468.875000000018,1450.2500000000364
2018-02-05,09:16:00,10622.7,15:25:00,15:25:00,10679.2,10679.2,10.622700000000002,10.622700000000002,946.9324999999999,-1878.0675,-931.1350000000002
2018-02-06,09:16:00,10358.2,15:25:00,13:54:00,10523.3,10461.2,10.3582,10.3582,3668.5449999999632,-3033.955,634.5899999999633
2018-02-07,09:16:00,10572.7,12:02:00,15:25:00,10472.6,10458.3,10.572700000000001,10.572700000000001,-2966.817500000009,2395.6825000000363,-571.1349999999729
2018-02-08,09:16:00,10488.3,15:25:00,10:35:00,10576.7,10589.5,10.488299999999999,10.488299999999999,1747.7925000000364,-2992.207500000018,-1244.4149999999818
2018-02-09,09:16:00,10414.0,15:25:00,15:25:00,10459.2,10459.2,10.414,10.414,669.6500000000182,-1590.3500000000183,-920.7000000000002
2018-02-12,09:16:00,10517.5,15:25:00,15:25:00,10530.2,10530.2,10.5175,10.5175,-145.4374999999818,-780.4375000000182,-925.875
2018-02-14,09:16:00,10564.8,15:25:00,15:25:00,10467.8,10467.8,10.5648,10.5648,-2889.1200000000003,1960.8799999999997,-928.2400000000007
2018-02-15,09:16:00,10539.2,15:25:00,15:25:00,10551.9,10551.9,10.539200000000001,10.539200000000001,-145.9800000000273,-780.9799999999727,-926.96
2018-02-16,09:16:00,10603.0,11:37:00,15:25:00,10502.0,10451.8,10.603,10.603,-2990.075,3314.925000000018,324.8500000000181
2018-02-19,09:16:00,10429.7,12:49:00,15:25:00,10326.8,10391.0,10.4297,10.4297,-3033.242500000036,506.7575000000181,-2526.485000000018
2018-02-20,09:16:00,10372.6,15:25:00,15:25:00,10360.0,10360.0,10.3726,10.3726,-774.315000000009,-144.3149999999909,-918.6299999999999
2018-02-21,09:16:00,10393.5,15:25:00,15:25:00,10405.4,10405.4,10.3935,10.3935,-162.33750000000907,-757.3374999999909,-919.675
2018-02-22,09:16:00,10359.0,15:25:00,15:25:00,10381.0,10381.0,10.359,10.359,91.02499999999998,-1008.975,-917.95
2018-02-23,09:16:00,10417.5,15:25:00,15:25:00,10496.7,10496.7,10.4175,10.4175,1519.5625000000182,-2440.437500000018,-920.875
2018-02-26,09:16:00,10525.5,15:25:00,15:25:00,10581.9,10581.9,10.525500000000001,10.525500000000001,946.8624999999909,-1873.1374999999907,-926.2749999999999
2018-02-27,09:16:00,10609.4,15:25:00,15:25:00,10556.7,10556.7,10.609399999999999,10.609399999999999,-1782.7349999999728,852.2649999999726,-930.4700000000003
2018-02-28,09:16:00,10474.0,15:25:00,15:25:00,10481.2,10481.2,10.474,10.474,-281.84999999998183,-641.8500000000182,-923.7
2018-03-01,09:16:00,10514.0,15:25:00,15:25:00,10454.0,10454.0,10.514,10.514,-1962.85,1037.15,-925.6999999999998
2018-03-05,09:16:00,10397.8,15:25:00,15:25:00,10360.7,10360.7,10.3978,10.3978,-1387.4449999999638,467.55499999996357,-919.8900000000002
2018-03-06,09:16:00,10421.2,14:47:00,15:25:00,10317.7,10240.2,10.4212,10.4212,-3048.0299999999997,4064.4700000000003,1016.4400000000005
2018-03-07,09:16:00,10201.8,15:25:00,15:25:00,10165.5,10165.5,10.201799999999999,10.201799999999999,-1362.5449999999819,452.45499999998185,-910.09
2018-03-08,09:16:00,10230.8,15:25:00,15:25:00,10229.9,10229.9,10.2308,10.2308,-478.2699999999909,-433.2700000000091,-911.54
2018-03-09,09:16:00,10272.2,15:25:00,15:25:00,10235.3,10235.3,10.272200000000002,10.272200000000002,-1379.3050000000362,465.6950000000363,-913.6099999999999
2018-03-12,09:16:00,10315.3,15:25:00,15:07:00,10421.5,10419.8,10.315299999999999,10.315299999999999,2197.1175000000185,-3070.3824999999997,-873.2649999999812
2018-03-13,09:16:00,10412.0,15:25:00,15:25:00,10424.9,10424.9,10.412,10.412,-137.8000000000091,-782.7999999999909,-920.5999999999999
2018-03-14,09:16:00,10399.7,15:25:00,15:25:00,10416.3,10416.3,10.399700000000001,10.399700000000001,-44.992500000036415,-874.9924999999637,-919.9850000000001
2018-03-15,09:16:00,10396.3,15:25:00,15:25:00,10350.3,10350.3,10.3963,10.3963,-1609.9074999999998,690.0925000000001,-919.8149999999997
2018-03-16,09:16:00,10329.1,14:15:00,15:25:00,10223.0,10206.3,10.3291,10.3291,-3110.727500000009,2611.7725000000273,-498.95499999998174
2018-03-19,09:16:00,10223.2,12:45:00,15:25:00,10121.9,10094.6,10.2232,10.2232,-2988.080000000027,2759.420000000009,-228.66000000001804
2018-03-20,09:16:00,10070.6,15:25:00,15:25:00,10138.8,10138.8,10.0706,10.0706,1253.2349999999728,-2156.7649999999726,-903.5299999999997
2018-03-21,09:16:00,10185.7,15:25:00,15:25:00,10155.4,10155.4,10.1857,10.1857,-1212.1425000000272,302.85750000002724,-909.285
2018-03-22,09:16:00,10163.6,15:25:00,15:25:00,10111.0,10111.0,10.1636,10.1636,-1769.0900000000092,860.910000000009,-908.1800000000003
2018-03-23,09:16:00,9994.55,15:25:00,15:25:00,9983.85,9983.85,9.99455,9.99455,-717.3637499999727,-182.3637500000273,-899.7275
2018-03-26,09:16:00,10003.3,15:25:00,14:48:00,10134.0,10104.2,10.0033,10.0033,2817.417500000018,-2972.5825000000364,-155.16500000001815
2018-03-27,09:16:00,10184.2,15:25:00,15:25:00,10180.3,10180.3,10.1842,10.1842,-552.1050000000364,-357.10499999996364,-909.21
2018-03-28,09:16:00,10126.6,15:25:00,15:25:00,10109.0,10109.0,10.1266,10.1266,-893.1650000000091,-13.164999999990897,-906.3299999999999
2018-04-02,09:16:00,10157.7,15:25:00,15:25:00,10214.0,10214.0,10.1577,10.1577,953.5574999999819,-1861.442499999982,-907.885
2018-04-03,09:16:00,10214.0,15:25:00,15:25:00,10251.0,10251.0,10.214,10.214,469.6500000000001,-1380.35,-910.6999999999998
2018-04-04,09:16:00,10250.5,13:40:00,15:25:00,10139.5,10131.0,10.2505,10.2505,-3231.2625000000003,2531.2374999999997,-700.0250000000005
2018-04-05,09:16:00,10250.2,15:25:00,15:25:00,10325.4,10325.4,10.250200000000001,10.250200000000001,1423.7449999999726,-2336.254999999973,-912.5100000000002
2018-04-06,09:16:00,10309.0,15:25:00,15:25:00,10322.3,10322.3,10.309000000000001,10.309000000000001,-125.22500000001821,-790.2249999999818,-915.45
2018-04-09,09:16:00,10345.4,15:25:00,15:25:00,10368.5,10368.5,10.3454,10.3454,118.8650000000091,-1036.135000000009,-917.27
2018-04-10,09:16:00,10415.2,15:25:00,15:25:00,10405.4,10405.4,10.4152,10.4152,-705.3800000000273,-215.37999999997274,-920.76
2018-04-11,09:16:00,10406.0,15:25:00,15:25:00,10414.0,10414.0,10.406,10.406,-260.15000000000003,-660.15,-920.3
2018-04-12,09:16:00,10407.7,15:25:00,15:25:00,10459.4,10459.4,10.4077,10.4077,832.3074999999728,-1752.6924999999726,-920.3849999999998
2018-04-13,09:16:00,10488.2,15:25:00,15:25:00,10480.3,10480.3,10.4882,10.4882,-659.7050000000363,-264.70499999996366,-924.41
2018-04-16,09:16:00,10420.5,15:25:00,14:34:00,10532.2,10523.2,10.4205,10.4205,2331.987500000018,-3028.0125000000185,-696.0250000000005
2018-04-17,09:16:00,10532.8,15:25:00,15:25:00,10546.6,10546.6,10.5328,10.5328,-118.31999999997271,-808.3200000000273,-926.6400000000001
2018-04-18,09:16:00,10563.5,15:25:00,15:25:00,10539.3,10539.3,10.5635,10.5635,-1069.0875000000183,140.9125000000182,-928.1750000000001
2018-04-19,09:16:00,10561.3,15:25:00,15:25:00,10567.5,10567.5,10.5613,10.5613,-309.0324999999818,-619.0325000000182,-928.065
2018-04-20,09:16:00,10560.9,15:25:00,15:25:00,10578.8,10578.8,10.5609,10.5609,-16.522500000009103,-911.5224999999909,-928.0450000000001
2018-04-23,09:16:00,10572.8,15:25:00,15:25:00,10582.2,10582.2,10.572799999999999,10.572799999999999,-229.3199999999636,-699.3200000000364,-928.6400000000001
2018-04-24,09:16:00,10602.5,15:25:00,15:25:00,10611.3,10611.3,10.602500000000001,10.602500000000001,-245.06250000001822,-685.0624999999818,-930.125
2018-04-25,09:16:00,10596.0,15:25:00,15:25:00,10567.3,10567.3,10.596,10.596,-1182.4000000000183,252.6000000000182,-929.8000000000001
2018-04-26,09:16:00,10582.5,15:25:00,15:25:00,10619.5,10619.5,10.5825,10.5825,460.4375,-1389.5625,-929.125
2018-04-27,09:16:00,10662.6,15:25:00,15:25:00,10696.5,10696.5,10.662600000000001,10.662600000000001,380.93499999999085,-1314.064999999991,-933.1300000000001
2018-04-30,09:16:00,10742.0,15:25:00,15:25:00,10741.1,10741.1,10.742,10.742,-491.0499999999909,-446.0500000000091,-937.1
2018-05-02,09:16:00,10764.0,15:25:00,15:25:00,10720.1,10720.1,10.764,10.764,-1566.5999999999908,628.399999999991,-938.1999999999998
2018-05-03,09:16:00,10705.8,15:25:00,15:25:00,10671.3,10671.3,10.7058,10.7058,-1330.145,394.855,-935.29
2018-05-04,09:16:00,10664.7,15:25:00,15:25:00,10617.0,10617.0,10.664700000000002,10.664700000000002,-1659.1175000000183,725.8825000000181,-933.2350000000001
2018-05-07,09:16:00,10649.0,15:25:00,15:25:00,10719.3,10719.3,10.649000000000001,10.649000000000001,1291.274999999982,-2223.7249999999817,-932.4499999999998
2018-05-08,09:16:00,10725.9,15:25:00,15:25:00,10716.5,10716.5,10.7259,10.7259,-703.1474999999909,-233.14750000000907,-936.2950000000001
2018-05-09,09:16:00,10708.6,15:25:00,15:25:00,10743.9,10743.9,10.7086,10.7086,414.7849999999818,-1350.214999999982,-935.4300000000002
2018-05-10,09:16:00,10778.2,15:25:00,15:25:00,10716.6,10716.6,10.778200000000002,10.778200000000002,-2009.455000000009,1070.5450000000092,-938.9099999999999
2018-05-11,09:16:00,10758.6,15:25:00,15:25:00,10806.0,10806.0,10.758600000000001,10.758600000000001,716.0349999999909,-1653.964999999991,-937.9300000000002
2018-05-14,09:16:00,10820.2,15:25:00,15:25:00,10800.2,10800.2,10.820200000000002,10.820200000000002,-970.505,29.494999999999948,-941.01
2018-05-15,09:16:00,10800.5,15:25:00,09:57:00,10795.7,10903.2,10.8005,10.8005,-590.0124999999819,-3037.512500000018,-3627.5249999999996
2018-05-16,09:16:00,10759.2,15:25:00,15:25:00,10740.0,10740.0,10.759200000000002,10.759200000000002,-948.9800000000182,11.020000000018143,-937.96
2018-05-17,09:16:00,10754.2,15:25:00,15:25:00,10671.4,10671.4,10.7542,10.7542,-2538.8550000000273,1601.1450000000273,-937.71
2018-05-18,09:16:00,10659.0,15:25:00,15:25:00,10595.5,10595.5,10.659,10.659,-2053.9750000000004,1121.025,-932.9500000000003
2018-05-21,09:16:00,10583.3,15:25:00,15:25:00,10515.0,10515.0,10.5833,10.5833,-2172.0824999999813,1242.9174999999818,-929.1649999999995
2018-05-22,09:16:00,10520.5,15:25:00,15:25:00,10539.5,10539.5,10.5205,10.5205,11.987499999999983,-938.0124999999999,-926.025
2018-05-23,09:16:00,10522.5,15:12:00,15:25:00,10420.8,10431.1,10.5225,10.5225,-3005.562500000018,1821.9374999999907,-1183.6250000000275
2018-05-24,09:16:00,10456.0,15:25:00,15:25:00,10526.1,10526.1,10.456,10.456,1291.100000000009,-2213.900000000009,-922.8000000000002
2018-05-25,09:16:00,10529.0,15:25:00,15:25:00,10618.5,10618.5,10.529,10.529,1774.275,-2700.725,-926.4499999999998
2018-05-28,09:16:00,10642.8,15:25:00,15:25:00,10680.1,10680.1,10.6428,10.6428,466.43000000002723,-1398.5700000000272,-932.14
2018-05-29,09:16:00,10673.2,15:25:00,15:25:00,10631.3,10631.3,10.673200000000001,10.673200000000001,-1514.3300000000363,580.6700000000363,-933.66
2018-05-30,09:16:00,10573.0,15:25:00,15:25:00,10615.3,10615.3,10.573,10.573,593.1749999999818,-1521.8249999999819,-928.6500000000001
2018-05-31,09:16:00,10659.7,15:25:00,15:25:00,10742.9,10742.9,10.6597,10.6597,1613.5074999999727,-2546.4924999999726,-932.9849999999999
2018-06-01,09:16:00,10734.6,15:25:00,15:25:00,10686.4,10686.4,10.7346,10.7346,-1673.3650000000182,736.6350000000182,-936.73
2018-06-04,09:16:00,10756.3,09:45:00,15:25:00,10652.0,10624.4,10.7563,10.7563,-3076.4074999999816,2828.592499999991,-247.8149999999905
2018-06-05,09:16:00,10602.9,15:25:00,15:25:00,10597.5,10597.5,10.6029,10.6029,-600.0724999999909,-330.0725000000091,-930.145
2018-06-06,09:16:00,10602.5,15:25:00,15:25:00,10685.2,10685.2,10.602500000000001,10.602500000000001,1602.437500000018,-2532.562500000018,-930.1250000000002
2018-06-07,09:16:00,10747.5,15:25:00,15:25:00,10758.8,10758.8,10.7475,10.7475,-186.1875000000182,-751.1874999999818,-937.375
2018-06-08,09:16:00,10722.0,15:25:00,15:25:00,10763.5,10763.5,10.722,10.722,569.4499999999999,-1505.55,-936.1
2018-06-11,09:16:00,10785.2,15:25:00,15:25:00,10782.2,10782.2,10.785200000000001,10.785200000000001,-544.6300000000001,-394.63,-939.2600000000001
2018-06-12,09:16:00,10800.8,15:25:00,15:25:00,10852.3,10852.3,10.800799999999999,10.800799999999999,817.4800000000001,-1757.52,-940.0399999999998
2018-06-13,09:16:00,10870.4,15:25:00,15:25:00,10858.1,10858.1,10.8704,10.8704,-779.2599999999818,-164.26000000001818,-943.52
2018-06-14,09:16:00,10820.2,15:25:00,15:25:00,10808.1,10808.1,10.820200000000002,10.820200000000002,-773.0050000000091,-168.00499999999096,-941.01
2018-06-15,09:16:00,10794.7,15:25:00,15:25:00,10819.8,10819.8,10.7947,10.7947,157.6324999999636,-1097.3674999999635,-939.7349999999999
2018-06-18,09:16:00,10808.5,15:25:00,15:25:00,10796.5,10796.5,10.8085,10.8085,-770.2125000000001,-170.2125,-940.4250000000001
2018-06-19,09:16:00,10775.0,15:25:00,15:25:00,10705.8,10705.8,10.775,10.775,-2199.375000000018,1260.6250000000182,-938.75
2018-06-20,09:16:00,10750.3,15:25:00,15:25:00,10768.9,10768.9,10.7503,10.7503,-3.7574999999908982,-933.757500000009,-937.5149999999999
2018-06-21,09:16:00,10794.8,15:25:00,15:25:00,10742.8,10742.8,10.794799999999999,10.794799999999999,-1769.87,830.1300000000001,-939.7399999999998
2018-06-22,09:16:00,10727.7,15:25:00,15:12:00,10823.0,10831.4,10.7277,10.7277,1914.3074999999817,-3060.692499999973,-1146.3849999999911
2018-06-25,09:16:00,10813.0,15:25:00,15:25:00,10759.2,10759.2,10.813,10.813,-1815.3249999999819,874.6749999999818,-940.6500000000001
2018-06-26,09:16:00,10739.2,15:25:00,15:25:00,10764.0,10764.0,10.7392,10.7392,151.5199999999818,-1088.4799999999818,-936.96
2018-06-27,09:16:00,10762.2,14:17:00,15:25:00,10660.8,10660.2,10.762200000000002,10.762200000000002,-3004.0550000000367,2080.9449999999997,-923.110000000037
2018-06-28,09:16:00,10651.2,15:25:00,15:25:00,10589.2,10589.2,10.651200000000001,10.651200000000001,-2016.28,1083.72,-932.56
2018-06-29,09:16:00,10634.1,15:25:00,15:25:00,10714.2,10714.2,10.6341,10.6341,1536.647500000009,-2468.352500000009,-931.7050000000002
2018-07-02,09:16:00,10701.0,15:25:00,15:25:00,10656.5,10656.5,10.701,10.701,-1580.025,644.975,-935.0500000000001
2018-07-03,09:16:00,10645.3,15:25:00,15:25:00,10708.1,10708.1,10.645299999999999,10.645299999999999,1103.8675000000273,-2036.132500000027,-932.2649999999996
2018-07-04,09:16:00,10701.8,15:25:00,15:25:00,10772.3,10772.3,10.701799999999999,10.701799999999999,1294.955,-2230.045,-935.0900000000001
2018-07-05,09:16:00,10767.8,15:25:00,15:25:00,10756.5,10756.5,10.7678,10.7678,-751.6949999999819,-186.69500000001818,-938.3900000000001
2018-07-06,09:16:00,10739.4,15:25:00,15:25:00,10768.5,10768.5,10.7394,10.7394,259.0150000000091,-1195.9850000000092,-936.9700000000001
2018-07-09,09:16:00,10836.5,15:25:00,15:25:00,10855.9,10855.9,10.836500000000001,10.836500000000001,14.087499999990882,-955.9124999999909,-941.825
2018-07-10,09:16:00,10882.6,15:25:00,15:25:00,10952.2,10952.2,10.8826,10.8826,1267.9350000000093,-2212.0650000000087,-944.1299999999994
2018-07-11,09:16:00,10925.2,15:25:00,15:25:00,10943.0,10943.0,10.9252,10.9252,-28.130000000018185,-918.1299999999818,-946.26
2018-07-12,09:16:00,11009.8,15:25:00,15:25:00,11014.9,11014.9,11.0098,11.0098,-347.7449999999909,-602.745000000009,-950.4899999999999
2018-07-13,09:16:00,11043.7,15:25:00,15:25:00,11021.3,11021.3,11.043700000000001,11.043700000000001,-1036.0925000000364,83.90750000003635,-952.185
2018-07-16,09:16:00,11010.3,15:25:00,15:25:00,10940.3,10940.3,11.010299999999999,11.010299999999999,-2225.2574999999997,1274.7425,-950.5149999999996
2018-07-17,09:16:00,10927.8,15:25:00,15:25:00,11014.3,11014.3,10.9278,10.9278,1689.3049999999998,-2635.695,-946.3900000000003
2018-07-18,09:16:00,11065.8,12:21:00,15:25:00,10961.5,10986.5,11.0658,11.0658,-3084.144999999982,1505.8549999999818,-1578.29
2018-07-19,09:16:00,10988.5,15:25:00,15:25:00,10965.5,10965.5,10.9885,10.9885,-1049.7125,100.28750000000002,-949.4250000000001
2018-07-20,09:16:00,10957.3,15:25:00,15:25:00,11009.8,11009.8,10.9573,10.9573,838.5674999999999,-1786.4325000000001,-947.8650000000002
2018-07-23,09:16:00,11032.2,15:25:00,15:25:00,11083.3,11083.3,11.032200000000001,11.032200000000001,801.6949999999636,-1753.3049999999637,-951.6100000000001
2018-07-24,09:16:00,11111.5,15:25:00,15:25:00,11133.2,11133.2,11.1115,11.1115,64.71250000001822,-1020.2875000000182,-955.575
2018-07-25,09:16:00,11138.9,15:25:00,15:25:00,11118.8,11118.8,11.1389,11.1389,-980.9725000000091,24.0275000000091,-956.9449999999999
2018-07-26,09:16:00,11157.5,15:25:00,15:25:00,11173.2,11173.2,11.1575,11.1575,-86.43749999998182,-871.4375000000182,-957.875
2018-07-27,09:16:00,11228.3,15:25:00,15:25:00,11276.5,11276.5,11.228299999999999,11.228299999999999,724.2925000000182,-1685.7075000000182,-961.415
2018-07-30,09:16:00,11299.8,15:25:00,15:25:00,11312.7,11312.7,11.2998,11.2998,-159.9949999999636,-804.9950000000363,-964.9899999999999
2018-07-31,09:16:00,11289.5,15:25:00,15:25:00,11361.5,11361.5,11.2895,11.2895,1317.7624999999998,-2282.2375,-964.4750000000004
2018-08-01,09:16:00,11369.5,15:25:00,15:25:00,11332.3,11332.3,11.3695,11.3695,-1414.2375000000181,445.7625000000181,-968.475
2018-08-02,09:16:00,11312.2,15:25:00,15:25:00,11238.2,11238.2,11.3122,11.3122,-2332.8050000000003,1367.195,-965.6100000000004
2018-08-03,09:16:00,11310.6,15:25:00,15:25:00,11362.6,11362.6,11.3106,11.3106,817.235,-1782.765,-965.5300000000001
2018-08-06,09:16:00,11414.8,15:25:00,15:25:00,11387.7,11387.7,11.4148,11.4148,-1162.8699999999635,192.12999999996362,-970.7399999999999
2018-08-07,09:16:00,11412.5,15:25:00,15:25:00,11388.4,11388.4,11.4125,11.4125,-1087.812500000009,117.1875000000091,-970.625
2018-08-08,09:16:00,11404.1,15:25:00,15:25:00,11458.0,11458.0,11.404100000000001,11.404100000000001,862.3974999999909,-1832.6024999999909,-970.2049999999999
2018-08-09,09:16:00,11466.4,15:25:00,15:25:00,11471.2,11471.2,11.4664,11.4664,-366.6599999999727,-606.6600000000274,-973.32
2018-08-10,09:16:00,11444.2,15:25:00,15:25:00,11425.5,11425.5,11.4442,11.4442,-953.6050000000182,-18.60499999998183,-972.21
2018-08-13,09:16:00,11347.8,15:25:00,15:25:00,11359.9,11359.9,11.3478,11.3478,-181.1949999999909,-786.195000000009,-967.3899999999999
2018-08-14,09:16:00,11388.5,15:25:00,15:25:00,11431.1,11431.1,11.3885,11.3885,580.2875000000091,-1549.7125000000092,-969.4250000000001
2018-08-16,09:16:00,11390.0,15:25:00,15:25:00,11388.5,11388.5,11.39,11.39,-522.25,-447.25,-969.5
2018-08-17,09:16:00,11437.8,15:25:00,15:25:00,11467.8,11467.8,11.4378,11.4378,264.055,-1235.945,-971.8899999999999
2018-08-20,09:16:00,11516.0,15:25:00,15:25:00,11555.1,11555.1,11.516,11.516,489.6000000000091,-1465.400000000009,-975.7999999999998
2018-08-21,09:16:00,11572.3,15:25:00,15:25:00,11573.6,11573.6,11.5723,11.5723,-456.8074999999727,-521.8075000000273,-978.615
2018-08-23,09:16:00,11603.7,15:25:00,15:25:00,11582.0,11582.0,11.603700000000002,11.603700000000002,-1032.5925000000184,52.40750000001816,-980.1850000000002
2018-08-24,09:16:00,11565.4,15:25:00,15:25:00,11557.1,11557.1,11.5654,11.5654,-696.6349999999818,-281.6350000000182,-978.27
2018-08-27,09:16:00,11634.2,15:25:00,15:25:00,11697.5,11697.5,11.634200000000002,11.634200000000002,1091.6449999999818,-2073.3549999999823,-981.7100000000005
2018-08-28,09:16:00,11747.7,15:25:00,15:25:00,11741.8,11741.8,11.747700000000002,11.747700000000002,-641.1925000000365,-346.1924999999637,-987.3850000000002
2018-08-29,09:16:00,11721.7,15:25:00,15:25:00,11688.9,11688.9,11.7217,11.7217,-1313.0425000000273,326.95750000002727,-986.085
2018-08-30,09:16:00,11693.8,15:25:00,15:25:00,11687.0,11687.0,11.6938,11.6938,-662.3449999999818,-322.34500000001816,-984.69
2018-08-31,09:16:00,11666.2,15:25:00,15:25:00,11681.5,11681.5,11.666200000000002,11.666200000000002,-109.15500000001823,-874.1549999999819,-983.3100000000002
2018-09-03,09:16:00,11701.8,15:00:00,15:25:00,11598.5,11571.3,11.701799999999999,11.701799999999999,-3075.0449999999814,2769.9550000000004,-305.08999999998105
2018-09-04,09:16:00,11584.8,15:25:00,15:25:00,11519.2,11519.2,11.5848,11.5848,-2129.6199999999635,1150.3799999999635,-979.24
2018-09-05,09:16:00,11521.9,12:53:00,15:25:00,11415.5,11486.7,11.5219,11.5219,-3148.047499999991,391.9524999999727,-2756.0950000000184
2018-09-06,09:16:00,11494.8,15:25:00,15:25:00,11524.3,11524.3,11.4948,11.4948,250.13000000000005,-1224.87,-974.7399999999998
2018-09-07,09:16:00,11489.7,15:25:00,14:47:00,11583.8,11592.0,11.489700000000001,11.489700000000001,1865.2574999999638,-3044.7424999999816,-1179.4850000000179
2018-09-10,09:16:00,11568.2,12:15:00,15:25:00,11461.5,11432.3,11.568200000000001,11.568200000000001,-3156.705000000018,2908.2950000000365,-248.40999999998166
2018-09-11,09:16:00,11470.8,14:01:00,15:25:00,11368.7,11289.2,11.470799999999999,11.470799999999999,-3039.2699999999636,4053.229999999964,1013.9600000000005
2018-09-12,09:16:00,11302.4,15:25:00,15:25:00,11375.0,11375.0,11.3024,11.3024,1332.4400000000091,-2297.560000000009,-965.1199999999999
2018-09-14,09:16:00,11449.5,15:25:00,15:25:00,11518.3,11518.3,11.4495,11.4495,1233.7624999999819,-2206.237499999982,-972.4750000000001
2018-09-17,09:16:00,11420.2,15:25:00,15:25:00,11372.0,11372.0,11.420200000000001,11.420200000000001,-1690.5050000000183,719.4950000000182,-971.0100000000001
2018-09-18,09:16:00,11382.2,15:03:00,15:25:00,11281.8,11277.0,11.382200000000001,11.382200000000001,-2994.555000000036,2145.4450000000184,-849.1100000000179
2018-09-19,09:16:00,11311.0,15:25:00,15:25:00,11239.7,11239.7,11.311,11.311,-2265.274999999982,1299.7249999999817,-965.5500000000002
2018-09-21,09:16:00,11309.4,12:43:00,15:25:00,11203.3,11174.0,11.3094,11.3094,-3135.235000000009,2902.264999999991,-232.97000000001844
2018-09-24,09:16:00,11104.6,12:10:00,15:25:00,11002.8,10961.3,11.104600000000001,11.104600000000001,-3022.6150000000275,3104.885000000027,82.26999999999953
2018-09-25,09:16:00,10948.0,15:25:00,15:02:00,11072.5,11057.2,10.948,10.948,2638.7999999999997,-3203.7000000000185,-564.9000000000187
2018-09-26,09:16:00,11116.4,11:33:00,15:25:00,11014.4,11046.2,11.1164,11.1164,-3027.91,1277.0899999999729,-1750.820000000027
