Date,Entry Time,Entry Price,Exit Time Long,Exit Time Short,Exit Price Long,Exit Price Short,P&L Long,P&L Short,Total P&L
2018-11-30,09:16:00,10883.8,15:25:00,15:25:00,10885.3,10885.3,37.5,-37.5,0.0
2018-12-03,09:16:00,10932.8,15:25:00,15:25:00,10884.0,10884.0,-1219.9999999999818,1219.9999999999818,0.0
2018-12-04,09:16:00,10886.5,15:25:00,15:25:00,10874.5,10874.5,-300.0,300.0,0.0
2018-12-05,09:16:00,10818.7,15:25:00,15:25:00,10791.9,10791.9,-670.0000000000273,670.0000000000273,0.0
2018-12-06,09:16:00,10720.1,14:32:00,15:25:00,10614.5,10603.8,-2640.000000000009,2907.5000000000273,267.5000000000182
2018-12-07,09:16:00,10636.6,15:25:00,15:25:00,10701.3,10701.3,1617.4999999999727,-1617.4999999999727,0.0
2018-12-10,09:16:00,10536.5,15:25:00,15:25:00,10480.3,10480.3,-1405.0000000000182,1405.0000000000182,0.0
2018-12-11,09:16:00,10396.3,15:25:00,11:39:00,10558.0,10500.4,4042.500000000018,-2602.500000000009,1440.000000000009
2018-12-12,09:16:00,10583.8,15:25:00,14:09:00,10742.6,10685.2,3970.0000000000273,-2535.0000000000364,1434.999999999991
2018-12-13,09:16:00,10798.7,15:25:00,15:25:00,10793.6,10793.6,-127.5000000000091,127.5000000000091,0.0
2018-12-14,09:16:00,10754.8,15:25:00,15:25:00,10804.3,10804.3,1237.5,-1237.5,0.0
2018-12-17,09:16:00,10860.0,15:25:00,15:25:00,10887.3,10887.3,682.4999999999818,-682.4999999999818,0.0
2018-12-18,09:16:00,10833.2,15:25:00,15:25:00,10910.5,10910.5,1932.4999999999818,-1932.4999999999818,0.0
2018-12-19,09:16:00,10942.5,15:25:00,15:25:00,10962.8,10962.8,507.4999999999818,-507.4999999999818,0.0
2018-12-20,09:16:00,10894.0,15:25:00,15:25:00,10959.0,10959.0,1625.0,-1625.0,0.0
2018-12-21,09:16:00,10938.8,10:23:00,15:25:00,10834.5,10755.0,-2607.499999999982,4594.999999999982,1987.5
2018-12-24,09:16:00,10734.1,15:25:00,15:25:00,10672.1,10672.1,-1550.0,1550.0,0.0
2018-12-26,09:16:00,10606.4,15:25:00,13:55:00,10739.0,10719.2,3315.000000000009,-2820.0000000000273,494.9999999999818
2018-12-27,09:16:00,10822.8,15:25:00,15:25:00,10779.3,10779.3,-1087.5,1087.5,0.0
2018-12-28,09:16:00,10833.3,15:25:00,15:25:00,10860.2,10860.2,672.5000000000364,-672.5000000000364,0.0
2018-12-31,09:16:00,10919.8,15:25:00,15:25:00,10859.5,10859.5,-1507.4999999999818,1507.4999999999818,0.0
2019-01-01,09:16:00,10874.9,15:25:00,15:25:00,10916.8,10916.8,1047.499999999991,-1047.499999999991,0.0
2019-01-02,09:16:00,10855.4,13:45:00,15:25:00,10755.2,10786.0,-2504.9999999999727,1734.999999999991,-769.9999999999818
2019-01-03,09:16:00,10759.4,15:25:00,15:25:00,10671.1,10671.1,-2207.499999999982,2207.499999999982,0.0
2019-01-04,09:16:00,10711.5,15:25:00,15:25:00,10729.5,10729.5,450.0,-450.0,0.0
2019-01-07,09:16:00,10819.5,15:25:00,15:25:00,10777.0,10777.0,-1062.5,1062.5,0.0
2019-01-08,09:16:00,10748.6,15:25:00,15:25:00,10795.2,10795.2,1165.000000000009,-1165.000000000009,0.0
2019-01-09,09:16:00,10866.0,14:00:00,15:25:00,10757.2,10853.1,-2719.999999999982,322.4999999999909,-2397.499999999991
2019-01-10,09:16:00,10839.6,15:25:00,15:25:00,10819.3,10819.3,-507.5000000000273,507.5000000000273,0.0
2019-01-11,09:16:00,10842.3,14:06:00,15:25:00,10741.6,10788.8,-2517.4999999999727,1337.5,-1179.9999999999727
2019-01-14,09:16:00,10752.3,15:25:00,15:25:00,10743.0,10743.0,-232.4999999999818,232.4999999999818,0.0
2019-01-15,09:16:00,10786.2,15:25:00,15:09:00,10894.2,10886.9,2700.0,-2517.4999999999727,182.50000000002728
2019-01-16,09:16:00,10911.5,15:25:00,15:25:00,10891.4,10891.4,-502.5000000000091,502.5000000000091,0.0
2019-01-17,09:16:00,10924.0,15:25:00,15:25:00,10897.9,10897.9,-652.5000000000091,652.5000000000091,0.0
2019-01-18,09:16:00,10917.8,15:25:00,15:25:00,10913.5,10913.5,-107.49999999998181,107.49999999998181,0.0
2019-01-21,09:16:00,10902.5,15:25:00,15:25:00,10948.4,10948.4,1147.499999999991,-1147.499999999991,0.0
2019-01-22,09:16:00,10931.8,15:25:00,15:25:00,10925.3,10925.3,-162.5,162.5,0.0
2019-01-23,09:16:00,10920.5,15:15:00,15:25:00,10816.4,10825.8,-2602.500000000009,2367.500000000018,-234.9999999999909
2019-01-24,09:16:00,10833.4,15:25:00,15:25:00,10862.6,10862.6,730.0000000000182,-730.0000000000182,0.0
2019-01-25,09:16:00,10907.8,14:18:00,15:25:00,10795.1,10783.8,-2817.4999999999727,3100.0,282.5000000000273
2019-01-28,09:16:00,10761.4,13:31:00,15:25:00,10657.7,10671.8,-2592.4999999999727,2240.000000000009,-352.4999999999636
2019-01-29,09:16:00,10620.8,15:25:00,15:25:00,10686.8,10686.8,1650.0,-1650.0,0.0
2019-01-30,09:16:00,10692.8,15:25:00,15:25:00,10658.5,10658.5,-857.4999999999818,857.4999999999818,0.0
2019-01-31,09:16:00,10697.0,15:25:00,13:35:00,10828.8,10797.2,3294.999999999982,-2505.000000000018,789.9999999999636
2019-02-01,09:16:00,10860.5,15:25:00,13:02:00,10898.2,10965.7,942.5000000000182,-2630.000000000018,-1687.5
2019-02-04,09:16:00,10851.2,15:25:00,15:25:00,10906.2,10906.2,1375.0,-1375.0,0.0
2019-02-05,09:16:00,10925.5,15:25:00,15:25:00,10928.2,10928.2,67.50000000001819,-67.50000000001819,0.0
2019-02-06,09:16:00,10977.7,15:25:00,15:25:00,11067.0,11067.0,2232.499999999982,-2232.499999999982,0.0
2019-02-07,09:16:00,11072.1,15:25:00,15:25:00,11052.2,11052.2,-497.4999999999909,497.4999999999909,0.0
2019-02-08,09:16:00,11025.0,15:25:00,15:25:00,10931.2,10931.2,-2344.999999999982,2344.999999999982,0.0
2019-02-11,09:16:00,10893.9,15:25:00,15:25:00,10894.9,10894.9,25.0,-25.0,0.0
2019-02-12,09:16:00,10892.3,15:25:00,15:25:00,10830.7,10830.7,-1539.9999999999636,1539.9999999999636,0.0
2019-02-13,09:16:00,10886.8,15:15:00,15:25:00,10781.3,10777.9,-2637.5,2722.499999999991,84.9999999999909
2019-02-14,09:16:00,10777.1,15:25:00,15:25:00,10755.8,10755.8,-532.5000000000273,532.5000000000273,0.0
2019-02-15,09:16:00,10729.3,12:16:00,15:25:00,10622.1,10724.3,-2679.9999999999727,125.0,-2554.9999999999727
2019-02-18,09:16:00,10732.9,15:23:00,15:25:00,10632.8,10635.1,-2502.500000000009,2444.999999999982,-57.500000000027285
2019-02-19,09:16:00,10655.6,15:25:00,15:25:00,10604.1,10604.1,-1287.5,1287.5,0.0
2019-02-20,09:16:00,10663.1,15:25:00,15:25:00,10745.5,10745.5,2059.999999999991,-2059.999999999991,0.0
2019-02-21,09:16:00,10734.3,15:25:00,15:25:00,10794.0,10794.0,1492.5000000000182,-1492.5000000000182,0.0
2019-02-22,09:16:00,10773.5,15:25:00,15:25:00,10795.1,10795.1,540.0000000000091,-540.0000000000091,0.0
2019-02-25,09:16:00,10821.7,15:25:00,15:25:00,10881.0,10881.0,1482.4999999999818,-1482.4999999999818,0.0
2019-02-26,09:16:00,10822.0,15:25:00,15:25:00,10833.3,10833.3,282.4999999999818,-282.4999999999818,0.0
2019-02-27,09:16:00,10886.9,12:01:00,15:25:00,10780.7,10800.8,-2654.9999999999727,2152.500000000009,-502.4999999999636
2019-02-28,09:16:00,10843.9,15:25:00,15:25:00,10796.3,10796.3,-1190.000000000009,1190.000000000009,0.0
2019-03-01,09:16:00,10852.8,15:25:00,15:25:00,10861.8,10861.8,225.0,-225.0,0.0
2019-03-05,09:16:00,10835.5,15:25:00,14:03:00,10988.5,10935.8,3825.0,-2507.499999999982,1317.5000000000182
2019-03-06,09:16:00,11034.5,15:25:00,15:25:00,11053.6,11053.6,477.5000000000091,-477.5000000000091,0.0
2019-03-07,09:16:00,11059.7,15:25:00,15:25:00,11059.5,11059.5,-5.00000000001819,5.00000000001819,0.0
2019-03-08,09:16:00,11026.8,15:25:00,15:25:00,11038.9,11038.9,302.5000000000091,-302.5000000000091,0.0
2019-03-11,09:16:00,11087.5,15:25:00,15:25:00,11174.1,11174.1,2165.000000000009,-2165.000000000009,0.0
2019-03-12,09:16:00,11253.0,15:25:00,15:25:00,11289.4,11289.4,909.9999999999909,-909.9999999999909,0.0
2019-03-13,09:16:00,11287.0,15:25:00,15:25:00,11348.8,11348.8,1544.9999999999818,-1544.9999999999818,0.0
2019-03-14,09:16:00,11373.0,15:25:00,15:25:00,11340.8,11340.8,-805.0000000000182,805.0000000000182,0.0
2019-03-15,09:16:00,11394.0,15:25:00,15:25:00,11430.5,11430.5,912.5,-912.5,0.0
2019-03-18,09:16:00,11509.8,15:25:00,15:25:00,11474.6,11474.6,-879.9999999999727,879.9999999999727,0.0
2019-03-19,09:16:00,11479.7,15:25:00,15:25:00,11537.8,11537.8,1452.4999999999636,-1452.4999999999636,0.0
2019-03-20,09:16:00,11532.8,15:25:00,15:25:00,11518.2,11518.2,-364.9999999999636,364.9999999999636,0.0
2019-03-22,09:16:00,11560.4,14:15:00,15:25:00,11451.8,11467.8,-2715.000000000009,2315.000000000009,-400.0
2019-03-25,09:16:00,11364.2,15:25:00,15:25:00,11362.7,11362.7,-37.5,37.5,0.0
2019-03-26,09:16:00,11376.8,15:25:00,14:51:00,11491.8,11480.9,2875.0,-2602.500000000009,272.4999999999909
2019-03-27,09:16:00,11522.5,13:50:00,15:25:00,11414.5,11431.2,-2700.0,2282.499999999982,-417.5000000000182
2019-03-28,09:16:00,11454.8,15:25:00,13:53:00,11579.2,11554.8,3110.0000000000364,-2500.0,610.0000000000364
2019-03-29,09:16:00,11614.2,15:25:00,15:25:00,11628.2,11628.2,350.0,-350.0,0.0
2019-04-01,09:16:00,11666.5,15:25:00,15:25:00,11649.3,11649.3,-430.0000000000182,430.0000000000182,0.0
2019-04-02,09:16:00,11680.8,15:25:00,15:25:00,11718.5,11718.5,942.5000000000182,-942.5000000000182,0.0
2019-04-03,09:16:00,11752.2,15:10:00,15:25:00,11651.5,11640.5,-2517.500000000018,2792.500000000018,275.0
2019-04-04,09:16:00,11651.9,15:25:00,15:25:00,11604.0,11604.0,-1197.499999999991,1197.499999999991,0.0
2019-04-05,09:16:00,11630.3,15:25:00,15:25:00,11685.0,11685.0,1367.5000000000182,-1367.5000000000182,0.0
2019-04-08,09:16:00,11688.8,13:40:00,15:25:00,11586.3,11613.0,-2562.5,1894.9999999999818,-667.5000000000182
2019-04-09,09:16:00,11576.8,15:25:00,15:12:00,11677.8,11678.7,2525.0,-2547.5000000000364,-22.50000000003638
2019-04-10,09:16:00,11654.8,15:25:00,15:25:00,11584.0,11584.0,-1769.9999999999818,1769.9999999999818,0.0
2019-04-11,09:16:00,11580.6,15:25:00,15:25:00,11605.2,11605.2,615.0000000000091,-615.0000000000091,0.0
2019-04-12,09:16:00,11615.8,15:25:00,15:25:00,11637.8,11637.8,550.0,-550.0,0.0
2019-04-15,09:16:00,11665.3,15:25:00,15:25:00,11690.5,11690.5,630.0000000000182,-630.0000000000182,0.0
2019-04-16,09:16:00,11739.2,15:25:00,15:25:00,11795.3,11795.3,1402.4999999999636,-1402.4999999999636,0.0
2019-04-18,09:16:00,11822.4,15:25:00,15:25:00,11742.8,11742.8,-1990.000000000009,1990.000000000009,0.0
2019-04-22,09:16:00,11683.4,15:25:00,15:25:00,11595.5,11595.5,-2197.499999999991,2197.499999999991,0.0
2019-04-23,09:16:00,11602.6,15:25:00,15:25:00,11578.0,11578.0,-615.0000000000091,615.0000000000091,0.0
2019-04-24,09:16:00,11613.2,15:25:00,15:03:00,11723.5,11715.5,2757.499999999982,-2557.499999999982,200.0
2019-04-25,09:16:00,11718.5,15:25:00,15:25:00,11637.0,11637.0,-2037.5,2037.5,0.0
2019-04-26,09:16:00,11678.2,15:25:00,15:25:00,11757.1,11757.1,1972.499999999991,-1972.499999999991,0.0
2019-04-30,09:16:00,11727.8,15:25:00,15:25:00,11744.8,11744.8,425.0,-425.0,0.0
2019-05-02,09:16:00,11728.6,15:25:00,15:25:00,11723.6,11723.6,-125.0,125.0,0.0
2019-05-03,09:16:00,11735.3,15:25:00,15:25:00,11714.5,11714.5,-519.9999999999818,519.9999999999818,0.0
2019-05-06,09:16:00,11594.2,15:25:00,15:25:00,11597.0,11597.0,69.99999999998181,-69.99999999998181,0.0
2019-05-07,09:16:00,11642.8,14:47:00,15:25:00,11540.5,11498.2,-2557.499999999982,3614.9999999999636,1057.4999999999818
2019-05-08,09:16:00,11432.8,15:25:00,15:25:00,11354.5,11354.5,-1957.4999999999818,1957.4999999999818,0.0
2019-05-09,09:16:00,11319.3,15:25:00,15:25:00,11304.5,11304.5,-369.9999999999818,369.9999999999818,0.0
2019-05-10,09:16:00,11336.4,15:25:00,15:25:00,11263.5,11263.5,-1822.499999999991,1822.499999999991,0.0
2019-05-13,09:16:00,11250.0,15:10:00,15:25:00,11145.5,11146.8,-2612.5,2580.000000000018,-32.49999999998181
2019-05-14,09:16:00,11130.8,15:25:00,14:04:00,11238.8,11234.4,2700.0,-2590.000000000009,109.9999999999909
2019-05-15,09:16:00,11255.6,15:09:00,15:25:00,11151.4,11146.9,-2605.000000000018,2717.500000000018,112.5
2019-05-16,09:16:00,11172.0,15:25:00,15:16:00,11278.7,11275.6,2667.500000000018,-2590.000000000009,77.5000000000091
2019-05-17,09:16:00,11273.2,15:25:00,13:48:00,11417.2,11378.0,3600.0,-2619.999999999982,980.0000000000182
2019-05-20,09:16:00,11660.1,15:25:00,13:35:00,11826.3,11762.2,4154.999999999973,-2552.500000000009,1602.4999999999636
2019-05-21,09:16:00,11850.2,13:33:00,15:25:00,11745.8,11708.0,-2610.0000000000364,3555.000000000018,944.9999999999818
2019-05-22,09:16:00,11686.7,15:25:00,15:25:00,11748.2,11748.2,1537.5,-1537.5,0.0
2019-05-23,09:16:00,11885.0,13:53:00,10:26:00,11771.0,11988.0,-2850.0,-2575.0,-5425.0
2019-05-24,09:16:00,11773.6,10:08:00,15:25:00,11673.3,11842.8,-2507.5000000000273,-1729.9999999999727,-4237.5
2019-05-27,09:16:00,11827.8,15:25:00,11:37:00,11917.2,11928.2,2235.0000000000364,-2510.0000000000364,-275.0
2019-05-28,09:16:00,11920.8,15:25:00,15:25:00,11945.5,11945.5,617.5000000000182,-617.5000000000182,0.0
2019-05-29,09:16:00,11918.3,15:25:00,15:25:00,11867.2,11867.2,-1277.4999999999636,1277.4999999999636,0.0
2019-05-30,09:16:00,11875.7,15:25:00,15:25:00,11945.7,11945.7,1750.0,-1750.0,0.0
2019-05-31,09:16:00,12000.8,12:00:00,15:25:00,11839.4,11933.2,-4034.999999999991,1689.9999999999636,-2345.0000000000273
2019-06-03,09:16:00,11930.4,15:25:00,14:00:00,12096.3,12041.5,4147.499999999991,-2777.500000000009,1369.9999999999818
2019-06-04,09:16:00,12053.0,15:25:00,15:25:00,12036.8,12036.8,-405.0000000000182,405.0000000000182,0.0
2019-06-06,09:16:00,12003.7,13:29:00,15:25:00,11903.0,11845.7,-2517.500000000018,3950.0,1432.4999999999818
2019-06-07,09:16:00,11836.2,15:25:00,15:25:00,11857.7,11857.7,537.5,-537.5,0.0
2019-06-10,09:16:00,11956.7,15:25:00,15:25:00,11935.2,11935.2,-537.5,537.5,0.0
2019-06-11,09:16:00,11953.8,15:25:00,15:25:00,11963.8,11963.8,250.0,-250.0,0.0
2019-06-12,09:16:00,11928.0,15:25:00,15:25:00,11917.0,11917.0,-275.0,275.0,0.0
2019-06-13,09:16:00,11869.5,15:25:00,15:25:00,11912.8,11912.8,1082.4999999999818,-1082.4999999999818,0.0
2019-06-14,09:16:00,11901.5,15:25:00,15:25:00,11813.7,11813.7,-2194.999999999982,2194.999999999982,0.0
2019-06-17,09:16:00,11803.0,13:54:00,15:25:00,11702.5,11668.5,-2512.5,3362.5,850.0
2019-06-18,09:16:00,11703.7,15:25:00,15:25:00,11701.3,11701.3,-60.00000000003638,60.00000000003638,0.0
2019-06-19,09:16:00,11760.9,14:33:00,15:25:00,11657.0,11710.5,-2597.499999999991,1259.999999999991,-1337.5
2019-06-20,09:16:00,11668.9,15:25:00,14:04:00,11834.7,11770.0,4145.000000000027,-2527.500000000009,1617.5000000000182
2019-06-21,09:16:00,11780.9,15:25:00,15:25:00,11731.2,11731.2,-1242.4999999999727,1242.4999999999727,0.0
2019-06-24,09:16:00,11751.5,15:25:00,15:25:00,11708.1,11708.1,-1084.999999999991,1084.999999999991,0.0
2019-06-25,09:16:00,11657.1,15:25:00,13:27:00,11783.5,11757.3,3159.999999999991,-2504.9999999999727,655.0000000000182
2019-06-26,09:16:00,11780.4,15:25:00,15:25:00,11842.8,11842.8,1559.999999999991,-1559.999999999991,0.0
2019-06-27,09:16:00,11868.4,15:25:00,15:25:00,11845.7,11845.7,-567.4999999999727,567.4999999999727,0.0
2019-06-28,09:16:00,11865.8,15:25:00,15:25:00,11789.8,11789.8,-1900.0,1900.0,0.0
2019-07-01,09:16:00,11851.8,15:25:00,15:25:00,11862.9,11862.9,277.5000000000091,-277.5000000000091,0.0
2019-07-02,09:16:00,11867.5,15:25:00,15:25:00,11912.0,11912.0,1112.5,-1112.5,0.0
2019-07-03,09:16:00,11900.4,15:25:00,15:25:00,11918.5,11918.5,452.5000000000091,-452.5000000000091,0.0
2019-07-04,09:16:00,11935.3,15:25:00,15:25:00,11943.1,11943.1,195.00000000002728,-195.00000000002728,0.0
2019-07-05,09:16:00,11979.0,13:05:00,15:25:00,11873.0,11805.7,-2650.0,4332.499999999982,1682.4999999999818
2019-07-08,09:16:00,11714.2,11:09:00,15:25:00,11609.0,11565.8,-2630.000000000018,3710.0000000000364,1080.0000000000182
2019-07-09,09:16:00,11488.2,15:25:00,15:25:00,11557.6,11557.6,1734.999999999991,-1734.999999999991,0.0
2019-07-10,09:16:00,11551.2,15:25:00,15:25:00,11496.5,11496.5,-1367.5000000000182,1367.5000000000182,0.0
2019-07-11,09:16:00,11539.6,15:25:00,15:25:00,11576.0,11576.0,909.9999999999909,-909.9999999999909,0.0
2019-07-12,09:16:00,11599.8,15:25:00,15:25:00,11554.9,11554.9,-1122.499999999991,1122.499999999991,0.0
2019-07-15,09:16:00,11573.7,15:25:00,15:25:00,11591.7,11591.7,450.0,-450.0,0.0
2019-07-16,09:16:00,11578.0,15:25:00,15:25:00,11663.2,11663.2,2130.000000000018,-2130.000000000018,0.0
2019-07-17,09:16:00,11656.2,15:25:00,15:25:00,11687.0,11687.0,769.9999999999818,-769.9999999999818,0.0
2019-07-18,09:16:00,11665.0,15:25:00,15:25:00,11600.0,11600.0,-1625.0,1625.0,0.0
2019-07-19,09:16:00,11629.5,10:07:00,15:25:00,11526.0,11424.3,-2587.5,5130.000000000018,2542.500000000018
2019-07-22,09:16:00,11364.4,15:25:00,15:25:00,11341.3,11341.3,-577.5000000000091,577.5000000000091,0.0
2019-07-23,09:16:00,11354.8,15:25:00,15:25:00,11335.1,11335.1,-492.4999999999727,492.4999999999727,0.0
2019-07-24,09:16:00,11354.6,10:02:00,15:25:00,11254.0,11275.9,-2515.000000000009,1967.5000000000182,-547.4999999999909
2019-07-25,09:16:00,11276.7,15:25:00,15:25:00,11261.3,11261.3,-385.0000000000364,385.0000000000364,0.0
2019-07-26,09:16:00,11249.5,15:25:00,15:25:00,11287.6,11287.6,952.5000000000091,-952.5000000000091,0.0
2019-07-29,09:16:00,11297.1,11:44:00,15:25:00,11192.7,11191.5,-2609.999999999991,2640.000000000009,30.00000000001819
2019-07-30,09:16:00,11197.6,14:52:00,15:25:00,11085.1,11086.9,-2812.5,2767.500000000018,-44.99999999998181
2019-07-31,09:16:00,11042.2,15:25:00,15:25:00,11112.0,11112.0,1744.9999999999818,-1744.9999999999818,0.0
2019-08-01,09:16:00,11042.5,14:00:00,15:25:00,10937.5,10990.2,-2625.0,1307.4999999999818,-1317.5000000000182
2019-08-02,09:16:00,10920.1,15:25:00,13:55:00,10991.2,11020.9,1777.500000000009,-2519.999999999982,-742.4999999999727
2019-08-05,09:16:00,10853.2,15:25:00,15:25:00,10865.2,10865.2,300.0,-300.0,0.0
2019-08-06,09:16:00,10876.2,15:25:00,14:06:00,10934.2,10982.5,1450.0,-2657.499999999982,-1207.4999999999818
2019-08-07,09:16:00,10945.2,15:25:00,15:25:00,10847.0,10847.0,-2455.000000000018,2455.000000000018,0.0
2019-08-08,09:16:00,10905.5,15:25:00,14:41:00,11044.5,11008.4,3475.0,-2572.499999999991,902.5000000000091
2019-08-09,09:16:00,11067.8,15:25:00,12:14:00,11106.5,11167.8,967.5000000000182,-2500.0,-1532.4999999999818
2019-08-13,09:16:00,11077.5,14:43:00,15:25:00,10968.5,10912.6,-2725.0,4122.499999999991,1397.499999999991
2019-08-14,09:16:00,10966.5,15:25:00,13:39:00,11011.8,11067.6,1132.4999999999818,-2527.500000000009,-1395.0000000000273
2019-08-16,09:16:00,10956.7,15:25:00,13:16:00,11043.2,11059.2,2162.5,-2562.5,-400.0
2019-08-19,09:16:00,11106.2,15:25:00,15:25:00,11055.7,11055.7,-1262.5,1262.5,0.0
2019-08-20,09:16:00,11042.2,15:25:00,15:25:00,11025.0,11025.0,-430.0000000000182,430.0000000000182,0.0
2019-08-21,09:16:00,11003.0,15:25:00,15:25:00,10916.1,10916.1,-2172.499999999991,2172.499999999991,0.0
2019-08-22,09:16:00,10886.1,14:06:00,15:25:00,10775.8,10731.2,-2757.5000000000273,3872.499999999991,1114.9999999999636
2019-08-23,09:16:00,10671.2,15:25:00,10:37:00,10838.0,10771.3,4169.999999999982,-2502.4999999999636,1667.5000000000182
2019-08-26,09:16:00,10943.0,09:45:00,14:15:00,10826.7,11044.5,-2907.499999999982,-2537.5,-5444.999999999982
2019-08-27,09:16:00,11091.5,15:25:00,15:25:00,11118.3,11118.3,669.9999999999818,-669.9999999999818,0.0
2019-08-28,09:16:00,11091.6,14:17:00,15:25:00,10989.6,11045.8,-2550.0,1145.0000000000273,-1404.9999999999727
2019-08-29,09:16:00,10990.0,15:25:00,15:25:00,10954.0,10954.0,-900.0,900.0,0.0
2019-08-30,09:16:00,10990.8,11:23:00,15:25:00,10889.8,11037.8,-2525.0,-1175.0,-3700.0
2019-09-03,09:16:00,10920.5,15:01:00,15:25:00,10820.1,10776.2,-2509.999999999991,3607.499999999982,1097.499999999991
2019-09-04,09:16:00,10809.5,15:25:00,15:25:00,10835.7,10835.7,655.0000000000182,-655.0000000000182,0.0
2019-09-05,09:16:00,10889.8,15:25:00,15:25:00,10848.2,10848.2,-1039.9999999999636,1039.9999999999636,0.0
2019-09-06,09:16:00,10879.7,15:25:00,15:25:00,10944.0,10944.0,1607.4999999999818,-1607.4999999999818,0.0
2019-09-09,09:16:00,10896.2,15:25:00,10:31:00,11005.0,11001.0,2719.999999999982,-2619.999999999982,100.0
2019-09-11,09:16:00,11023.4,15:25:00,15:25:00,11026.4,11026.4,75.0,-75.0,0.0
2019-09-12,09:16:00,11063.3,15:25:00,15:25:00,10984.4,10984.4,-1972.499999999991,1972.499999999991,0.0
2019-09-13,09:16:00,10970.1,15:25:00,15:04:00,11082.3,11070.4,2804.9999999999727,-2507.499999999982,297.4999999999909
2019-09-16,09:16:00,11018.2,15:25:00,15:25:00,11003.6,11003.6,-365.0000000000091,365.0000000000091,0.0
2019-09-17,09:16:00,10971.5,13:25:00,15:25:00,10865.8,10822.4,-2642.500000000018,3727.500000000009,1084.999999999991
2019-09-18,09:16:00,10866.7,15:25:00,15:25:00,10842.5,10842.5,-605.0000000000182,605.0000000000182,0.0
2019-09-19,09:16:00,10808.0,13:08:00,15:25:00,10705.5,10702.7,-2562.5,2632.499999999982,69.99999999998181
2019-09-20,09:16:00,10714.6,15:25:00,10:47:00,11264.8,10823.2,13754.999999999973,-2715.000000000009,11039.999999999964
2019-09-24,09:16:00,11589.7,15:25:00,15:25:00,11588.1,11588.1,-40.000000000009095,40.000000000009095,0.0
2019-09-25,09:16:00,11530.4,14:34:00,15:25:00,11424.3,11441.2,-2652.500000000009,2229.9999999999727,-422.5000000000364
2019-09-26,09:16:00,11491.9,15:25:00,10:22:00,11581.5,11596.4,2240.000000000009,-2612.5,-372.4999999999909
2019-09-27,09:16:00,11520.4,15:25:00,15:25:00,11513.0,11513.0,-184.9999999999909,184.9999999999909,0.0
2019-09-30,09:16:00,11492.7,15:25:00,15:25:00,11479.3,11479.3,-335.0000000000364,335.0000000000364,0.0
2019-10-01,09:16:00,11543.3,10:01:00,15:25:00,11440.5,11372.0,-2569.999999999982,4282.499999999982,1712.5
2019-10-03,09:16:00,11275.0,15:25:00,15:25:00,11316.2,11316.2,1030.0000000000182,-1030.0000000000182,0.0
2019-10-04,09:16:00,11374.8,12:03:00,15:25:00,11269.6,11167.5,-2629.9999999999727,5182.499999999982,2552.500000000009
2019-10-07,09:16:00,11177.1,15:25:00,15:25:00,11115.5,11115.5,-1540.000000000009,1540.000000000009,0.0
2019-10-09,09:16:00,11127.7,15:25:00,12:54:00,11316.8,11231.8,4727.499999999964,-2602.4999999999636,2125.0
2019-10-10,09:16:00,11280.5,15:25:00,15:25:00,11245.2,11245.2,-882.4999999999818,882.4999999999818,0.0
2019-10-11,09:16:00,11288.5,15:25:00,15:25:00,11299.5,11299.5,275.0,-275.0,0.0
2019-10-14,09:16:00,11333.8,15:25:00,15:25:00,11333.5,11333.5,-7.49999999998181,7.49999999998181,0.0
2019-10-15,09:16:00,11355.2,15:25:00,14:18:00,11427.2,11455.5,1800.0,-2507.499999999982,-707.4999999999818
2019-10-16,09:16:00,11462.8,15:25:00,15:25:00,11471.0,11471.0,205.0000000000182,-205.0000000000182,0.0
2019-10-17,09:16:00,11449.7,15:25:00,13:58:00,11583.0,11552.3,3332.499999999982,-2564.9999999999636,767.5000000000182
2019-10-18,09:16:00,11560.6,15:25:00,13:51:00,11663.0,11664.8,2559.999999999991,-2604.9999999999727,-44.99999999998181
2019-10-22,09:16:00,11669.7,15:25:00,15:25:00,11595.7,11595.7,-1850.0,1850.0,0.0
2019-10-23,09:16:00,11591.2,15:25:00,15:25:00,11612.8,11612.8,539.9999999999636,-539.9999999999636,0.0
2019-10-24,09:16:00,11666.4,13:17:00,15:25:00,11564.2,11580.0,-2554.9999999999727,2159.999999999991,-394.9999999999818
2019-10-25,09:16:00,11588.3,15:25:00,15:25:00,11579.7,11579.7,-214.99999999996362,214.99999999996362,0.0
2019-10-29,09:16:00,11635.5,15:25:00,10:59:00,11794.2,11736.0,3967.500000000018,-2512.5,1455.0000000000182
2019-10-30,09:16:00,11821.5,15:25:00,15:25:00,11851.7,11851.7,755.0000000000182,-755.0000000000182,0.0
2019-10-31,09:16:00,11888.1,15:25:00,15:25:00,11873.7,11873.7,-359.9999999999909,359.9999999999909,0.0
2019-11-01,09:16:00,11884.2,15:25:00,15:25:00,11893.9,11893.9,242.49999999997272,-242.49999999997272,0.0
2019-11-04,09:16:00,11943.0,15:25:00,15:25:00,11937.5,11937.5,-137.5,137.5,0.0
2019-11-05,09:16:00,11941.9,15:25:00,15:25:00,11922.0,11922.0,-497.4999999999909,497.4999999999909,0.0
2019-11-06,09:16:00,11892.0,15:25:00,14:02:00,11961.0,11993.3,1725.0,-2532.499999999982,-807.4999999999818
2019-11-07,09:16:00,11998.8,15:25:00,15:25:00,12018.0,12018.0,480.0000000000182,-480.0000000000182,0.0
